trial_id,episode,task_id,number_of_max_reliability_ties,best_achievable_reliability,action_index,selected_pair
3,3,184,1,0.9999986575138436,21,"(4, 8)"
3,3,185,1,0.9999981730802685,21,"(4, 8)"
3,3,186,1,0.9999949297971693,21,"(4, 8)"
3,3,187,1,0.9999995854388224,21,"(4, 8)"
3,3,188,1,0.9999992995270033,21,"(4, 8)"
3,3,189,1,0.9999978088071714,21,"(4, 8)"
3,3,190,1,0.9999985043015931,21,"(4, 8)"
3,3,191,1,0.9999974114950887,21,"(4, 8)"
3,3,192,1,0.9999992995270033,21,"(4, 8)"
3,3,193,1,0.999999664183812,21,"(4, 8)"
3,3,194,1,0.999991248202943,21,"(4, 8)"
3,3,195,1,0.9999969811568037,21,"(4, 8)"
3,3,196,1,0.9999919916533236,21,"(4, 8)"
3,3,197,1,0.9999969811568037,21,"(4, 8)"
3,3,198,1,0.999991624040456,21,"(4, 8)"
3,3,199,1,0.9999979950743922,21,"(4, 8)"
3,3,200,1,0.9999933798264771,21,"(4, 8)"
3,4,1,1,0.9999993808123847,27,"(7, 8)"
3,4,2,1,0.9999933306988105,27,"(7, 8)"
3,4,3,1,0.9999993808123847,27,"(7, 8)"
3,4,4,1,0.9999778213744636,27,"(7, 8)"
3,4,5,1,0.9999995450210597,27,"(7, 8)"
3,4,6,1,0.9999767560238484,27,"(7, 8)"
3,4,7,1,0.9999878982692421,27,"(7, 8)"
3,4,8,1,0.9999938971513462,27,"(7, 8)"
3,4,9,1,0.9999927391984836,27,"(7, 8)"
3,4,10,1,0.999998471867119,27,"(7, 8)"
3,4,11,1,0.9999798775382013,27,"(7, 8)"
3,4,12,1,0.9999933306988105,27,"(7, 8)"
3,4,13,1,0.9999975257474844,27,"(7, 8)"
3,4,14,1,0.999996769254678,27,"(7, 8)"
3,4,15,1,0.9999993808123847,27,"(7, 8)"
3,4,16,1,0.9999993808123847,27,"(7, 8)"
3,4,17,1,0.9999975257474844,27,"(7, 8)"
3,4,18,1,0.9999827752782572,27,"(7, 8)"
3,4,19,1,0.9999745508390262,27,"(7, 8)"
3,4,20,1,0.9999954461136167,27,"(7, 8)"
3,4,21,1,0.999983691413617,27,"(7, 8)"
3,4,22,1,0.9999756658417771,27,"(7, 8)"
3,4,23,1,0.9999987368981976,27,"(7, 8)"
3,4,24,1,0.9999808683297517,27,"(7, 8)"
3,4,25,1,0.9999886648004285,27,"(7, 8)"
3,4,26,1,0.9999963533170241,27,"(7, 8)"
3,4,27,1,0.9999788618828426,27,"(7, 8)"
3,4,28,1,0.9999949548696123,27,"(7, 8)"
3,4,29,1,0.9999854489525348,27,"(7, 8)"
3,4,30,1,0.9999871067769832,27,"(7, 8)"
3,4,31,1,0.9999871067769832,27,"(7, 8)"
3,4,32,1,0.9999798775382013,27,"(7, 8)"
3,4,33,1,0.9999921226612192,27,"(7, 8)"
3,4,34,1,0.9999963533170241,27,"(7, 8)"
3,4,35,1,0.9999938971513462,27,"(7, 8)"
3,4,36,1,0.999996769254678,27,"(7, 8)"
3,4,37,1,0.9999996839968456,27,"(7, 8)"
3,4,38,1,0.9999971600684594,27,"(7, 8)"
3,4,39,1,0.999994438545234,27,"(7, 8)"
3,4,40,1,0.9999756658417771,27,"(7, 8)"
3,4,41,1,0.9999995450210597,27,"(7, 8)"
3,4,42,1,0.9999921226612192,27,"(7, 8)"
3,4,43,1,0.999996769254678,27,"(7, 8)"
3,4,44,1,0.9999788618828426,27,"(7, 8)"
3,4,45,1,0.9999996839968456,27,"(7, 8)"
3,4,46,1,0.9999788618828426,27,"(7, 8)"
3,4,47,1,0.9999710570144029,27,"(7, 8)"
3,4,48,1,0.9999938971513462,27,"(7, 8)"
3,4,49,1,0.9999862903344746,27,"(7, 8)"
3,4,50,1,0.9999991913817399,27,"(7, 8)"
3,4,51,1,0.9999927391984836,27,"(7, 8)"
3,4,52,1,0.9999987368981976,27,"(7, 8)"
3,4,53,1,0.9999996839968456,27,"(7, 8)"
3,4,54,1,0.9999886648004285,27,"(7, 8)"
3,4,55,1,0.9999908145192713,27,"(7, 8)"
3,4,56,1,0.9999778213744636,27,"(7, 8)"
3,4,57,1,0.9999971600684594,27,"(7, 8)"
3,4,58,1,0.9999927391984836,27,"(7, 8)"
3,4,59,1,0.9999845826419786,27,"(7, 8)"
3,4,60,1,0.9999933306988105,27,"(7, 8)"
3,4,61,1,0.9999745508390262,27,"(7, 8)"
3,4,62,1,0.9999975257474844,27,"(7, 8)"
3,4,63,1,0.999998471867119,27,"(7, 8)"
3,4,64,1,0.9999978662808645,27,"(7, 8)"
3,4,65,1,0.9999756658417771,27,"(7, 8)"
3,4,66,1,0.9999989767400405,27,"(7, 8)"
3,4,67,1,0.9999914810978665,27,"(7, 8)"
3,4,68,1,0.9999959122663781,27,"(7, 8)"
3,4,69,1,0.9999971600684594,27,"(7, 8)"
3,4,70,1,0.9999914810978665,27,"(7, 8)"
3,4,71,1,0.9999908145192713,27,"(7, 8)"
3,4,72,1,0.9999978662808645,27,"(7, 8)"
3,4,73,1,0.9999949548696123,27,"(7, 8)"
3,4,74,1,0.999998181657708,27,"(7, 8)"
3,4,75,1,0.9999938971513462,27,"(7, 8)"
3,4,76,1,0.9999971600684594,27,"(7, 8)"
3,4,77,1,0.9999818342467023,27,"(7, 8)"
3,4,78,1,0.999998471867119,27,"(7, 8)"
3,4,79,1,0.9999686038919845,27,"(7, 8)"
3,4,80,1,0.9999949548696123,27,"(7, 8)"
3,4,81,1,0.9999827752782572,27,"(7, 8)"
3,4,82,1,0.9999996839968456,27,"(7, 8)"
3,4,83,1,0.9999933306988105,27,"(7, 8)"
3,4,84,1,0.9999878982692421,27,"(7, 8)"
3,4,85,1,0.9999845826419786,27,"(7, 8)"
3,4,86,1,0.9999778213744636,27,"(7, 8)"
3,4,87,1,0.9999894063597163,27,"(7, 8)"
3,4,88,1,0.9999995450210597,27,"(7, 8)"
3,4,89,1,0.9999878982692421,27,"(7, 8)"
3,4,90,1,0.999996769254678,27,"(7, 8)"
3,4,91,1,0.9999978662808645,27,"(7, 8)"
3,4,92,1,0.9999894063597163,27,"(7, 8)"
3,4,93,1,0.9999778213744636,27,"(7, 8)"
3,4,94,1,0.9999698428366212,27,"(7, 8)"
3,4,95,1,0.9999734110263684,27,"(7, 8)"
3,4,96,1,0.9999686038919845,27,"(7, 8)"
3,4,97,1,0.9999963533170241,27,"(7, 8)"
3,4,98,1,0.9999996839968456,27,"(7, 8)"
3,4,99,1,0.9999698428366212,27,"(7, 8)"
3,4,100,1,0.9999975257474844,27,"(7, 8)"
3,4,101,1,0.9999827752782572,27,"(7, 8)"
3,4,102,1,0.9999878982692421,27,"(7, 8)"
3,4,103,1,0.9999698428366212,27,"(7, 8)"
3,4,104,1,0.9999827752782572,27,"(7, 8)"
3,4,105,1,0.9999908145192713,27,"(7, 8)"
3,4,106,1,0.9999949548696123,27,"(7, 8)"
3,4,107,1,0.9999710570144029,27,"(7, 8)"
3,4,108,1,0.9999845826419786,27,"(7, 8)"
3,4,109,1,0.9999949548696123,27,"(7, 8)"
3,4,110,1,0.9999938971513462,27,"(7, 8)"
3,4,111,1,0.9999686038919845,27,"(7, 8)"
3,4,112,1,0.9999894063597163,27,"(7, 8)"
3,4,113,1,0.9999686038919845,27,"(7, 8)"
3,4,114,1,0.9999938971513462,27,"(7, 8)"
3,4,115,1,0.9999808683297517,27,"(7, 8)"
3,4,116,1,0.9999818342467023,27,"(7, 8)"
3,4,117,1,0.9999808683297517,27,"(7, 8)"
3,4,118,1,0.999996769254678,27,"(7, 8)"
3,4,119,1,0.9999686038919845,27,"(7, 8)"
3,4,120,1,0.999983691413617,27,"(7, 8)"
3,4,121,1,0.9999878982692421,27,"(7, 8)"
3,4,122,1,0.9999933306988105,27,"(7, 8)"
3,4,123,1,0.9999894063597163,27,"(7, 8)"
3,4,124,1,0.9999927391984836,27,"(7, 8)"
3,4,125,1,0.9999871067769832,27,"(7, 8)"
3,4,126,1,0.9999798775382013,27,"(7, 8)"
3,4,127,1,0.9999995450210597,27,"(7, 8)"
3,4,128,1,0.9999818342467023,27,"(7, 8)"
3,4,129,1,0.9999798775382013,27,"(7, 8)"
3,4,130,1,0.9999996839968456,27,"(7, 8)"
3,4,131,1,0.9999933306988105,27,"(7, 8)"
3,4,132,1,0.9999710570144029,27,"(7, 8)"
3,4,133,1,0.9999971600684594,27,"(7, 8)"
3,4,134,1,0.9999862903344746,27,"(7, 8)"
3,4,135,1,0.9999854489525348,27,"(7, 8)"
3,4,136,1,0.9999991913817399,27,"(7, 8)"
3,4,137,1,0.9999827752782572,27,"(7, 8)"
3,4,138,1,0.9999914810978665,27,"(7, 8)"
3,4,139,1,0.9999894063597163,27,"(7, 8)"
3,4,140,1,0.9999901229362753,27,"(7, 8)"
3,4,141,1,0.9999845826419786,27,"(7, 8)"
3,4,142,1,0.9999996839968456,27,"(7, 8)"
3,4,143,1,0.999994438545234,27,"(7, 8)"
3,4,144,1,0.9999818342467023,27,"(7, 8)"
3,4,145,1,0.999983691413617,27,"(7, 8)"
3,4,146,1,0.9999854489525348,27,"(7, 8)"
3,4,147,1,0.9999995450210597,27,"(7, 8)"
3,4,148,1,0.999983691413617,27,"(7, 8)"
3,4,149,1,0.9999854489525348,27,"(7, 8)"
3,4,150,1,0.9999963533170241,27,"(7, 8)"
3,4,151,1,0.9999993808123847,27,"(7, 8)"
3,4,152,1,0.9999818342467023,27,"(7, 8)"
3,4,153,1,0.9999845826419786,27,"(7, 8)"
3,4,154,1,0.9999908145192713,27,"(7, 8)"
3,4,155,1,0.9999914810978665,27,"(7, 8)"
3,4,156,1,0.9999788618828426,27,"(7, 8)"
3,4,157,1,0.9999963533170241,27,"(7, 8)"
3,4,158,1,0.999998181657708,27,"(7, 8)"
3,4,159,1,0.9999971600684594,27,"(7, 8)"
3,4,160,1,0.9999871067769832,27,"(7, 8)"
3,4,161,1,0.9999996839968456,27,"(7, 8)"
3,4,162,1,0.999998181657708,27,"(7, 8)"
3,4,163,1,0.9999938971513462,27,"(7, 8)"
3,4,164,1,0.9999734110263684,27,"(7, 8)"
3,4,165,1,0.9999756658417771,27,"(7, 8)"
3,4,166,1,0.9999686038919845,27,"(7, 8)"
3,4,167,1,0.9999767560238484,27,"(7, 8)"
3,4,168,1,0.999998181657708,27,"(7, 8)"
3,4,169,1,0.9999901229362753,27,"(7, 8)"
3,4,170,1,0.9999949548696123,27,"(7, 8)"
3,4,171,1,0.9999975257474844,27,"(7, 8)"
3,4,172,1,0.9999767560238484,27,"(7, 8)"
3,4,173,1,0.999998181657708,27,"(7, 8)"
3,4,174,1,0.9999827752782572,27,"(7, 8)"
3,4,175,1,0.9999818342467023,27,"(7, 8)"
3,4,176,1,0.9999894063597163,27,"(7, 8)"
3,4,177,1,0.9999996839968456,27,"(7, 8)"
3,4,178,1,0.9999938971513462,27,"(7, 8)"
3,4,179,1,0.9999798775382013,27,"(7, 8)"
3,4,180,1,0.9999871067769832,27,"(7, 8)"
3,4,181,1,0.9999862903344746,27,"(7, 8)"
3,4,182,1,0.999994438545234,27,"(7, 8)"
3,4,183,1,0.999994438545234,27,"(7, 8)"
3,4,184,1,0.9999959122663781,27,"(7, 8)"
3,4,185,1,0.999994438545234,27,"(7, 8)"
3,4,186,1,0.9999845826419786,27,"(7, 8)"
3,4,187,1,0.9999987368981976,27,"(7, 8)"
3,4,188,1,0.9999978662808645,27,"(7, 8)"
3,4,189,1,0.9999933306988105,27,"(7, 8)"
3,4,190,1,0.9999954461136167,27,"(7, 8)"
3,4,191,1,0.9999921226612192,27,"(7, 8)"
3,4,192,1,0.9999978662808645,27,"(7, 8)"
3,4,193,1,0.9999989767400405,27,"(7, 8)"
3,4,194,1,0.9999734110263684,27,"(7, 8)"
3,4,195,1,0.9999908145192713,27,"(7, 8)"
3,4,196,1,0.9999756658417771,27,"(7, 8)"
3,4,197,1,0.9999908145192713,27,"(7, 8)"
3,4,198,1,0.9999745508390262,27,"(7, 8)"
3,4,199,1,0.9999938971513462,27,"(7, 8)"
3,4,200,1,0.9999798775382013,27,"(7, 8)"
3,5,1,1,0.9999986488408144,26,"(6, 8)"
3,5,2,1,0.9999854537031658,26,"(6, 8)"
3,5,3,1,0.9999986488408144,26,"(6, 8)"
3,5,4,1,0.9999516546250102,26,"(6, 8)"
3,5,5,1,0.9999990071381732,26,"(6, 8)"
3,5,6,1,0.9999493338999812,26,"(6, 8)"
3,5,7,1,0.999973611569439,26,"(6, 8)"
3,5,8,1,0.9999866887766339,26,"(6, 8)"
3,5,9,1,0.9999841640754623,26,"(6, 8)"
3,5,10,1,0.9999966657947262,26,"(6, 8)"
3,5,11,1,0.9999561340118321,26,"(6, 8)"
3,5,12,1,0.9999854537031658,26,"(6, 8)"
3,5,13,1,0.9999946019679984,26,"(6, 8)"
3,5,14,1,0.9999929519716747,26,"(6, 8)"
3,5,15,1,0.9999986488408144,26,"(6, 8)"
3,5,16,1,0.9999986488408144,26,"(6, 8)"
3,5,17,1,0.9999946019679984,26,"(6, 8)"
3,5,18,1,0.99996244750699,26,"(6, 8)"
3,5,19,1,0.9999445305288971,26,"(6, 8)"
3,5,20,1,0.9999900663847814,26,"(6, 8)"
3,5,21,1,0.9999644437354112,26,"(6, 8)"
3,5,22,1,0.9999469591918,26,"(6, 8)"
3,5,23,1,0.9999972439770564,26,"(6, 8)"
3,5,24,1,0.9999582926167055,26,"(6, 8)"
3,5,25,1,0.9999752822747917,26,"(6, 8)"
3,5,26,1,0.9999920448262817,26,"(6, 8)"
3,5,27,1,0.9999539213384452,26,"(6, 8)"
3,5,28,1,0.9999889951461378,26,"(6, 8)"
3,5,29,1,0.999968273616247,26,"(6, 8)"
3,5,30,1,0.9999718865388514,26,"(6, 8)"
3,5,31,1,0.9999718865388514,26,"(6, 8)"
3,5,32,1,0.9999561340118321,26,"(6, 8)"
3,5,33,1,0.9999828199221898,26,"(6, 8)"
3,5,34,1,0.9999920448262817,26,"(6, 8)"
3,5,35,1,0.9999866887766339,26,"(6, 8)"
3,5,36,1,0.9999929519716747,26,"(6, 8)"
3,5,37,1,0.9999993103921471,26,"(6, 8)"
3,5,38,1,0.9999938043618342,26,"(6, 8)"
3,5,39,1,0.999987869267188,26,"(6, 8)"
3,5,40,1,0.9999469591918,26,"(6, 8)"
3,5,41,1,0.9999990071381732,26,"(6, 8)"
3,5,42,1,0.9999828199221898,26,"(6, 8)"
3,5,43,1,0.9999929519716747,26,"(6, 8)"
3,5,44,1,0.9999539213384452,26,"(6, 8)"
3,5,45,1,0.9999993103921471,26,"(6, 8)"
3,5,46,1,0.9999539213384452,26,"(6, 8)"
3,5,47,1,0.9999369210959841,26,"(6, 8)"
3,5,48,1,0.9999866887766339,26,"(6, 8)"
3,5,49,1,0.9999701072116006,26,"(6, 8)"
3,5,50,1,0.9999982355289394,26,"(6, 8)"
3,5,51,1,0.9999841640754623,26,"(6, 8)"
3,5,52,1,0.9999972439770564,26,"(6, 8)"
3,5,53,1,0.9999993103921471,26,"(6, 8)"
3,5,54,1,0.9999752822747917,26,"(6, 8)"
3,5,55,1,0.9999799681535447,26,"(6, 8)"
3,5,56,1,0.9999516546250102,26,"(6, 8)"
3,5,57,1,0.9999938043618342,26,"(6, 8)"
3,5,58,1,0.9999841640754623,26,"(6, 8)"
3,5,59,1,0.9999663857813383,26,"(6, 8)"
3,5,60,1,0.9999854537031658,26,"(6, 8)"
3,5,61,1,0.9999445305288971,26,"(6, 8)"
3,5,62,1,0.9999946019679984,26,"(6, 8)"
3,5,63,1,0.9999966657947262,26,"(6, 8)"
3,5,64,1,0.9999953447613941,26,"(6, 8)"
3,5,65,1,0.9999469591918,26,"(6, 8)"
3,5,66,1,0.9999977672314051,26,"(6, 8)"
3,5,67,1,0.999981421272003,26,"(6, 8)"
3,5,68,1,0.9999910829544046,26,"(6, 8)"
3,5,69,1,0.9999938043618342,26,"(6, 8)"
3,5,70,1,0.999981421272003,26,"(6, 8)"
3,5,71,1,0.9999799681535447,26,"(6, 8)"
3,5,72,1,0.9999953447613941,26,"(6, 8)"
3,5,73,1,0.9999889951461378,26,"(6, 8)"
3,5,74,1,0.9999960327132357,26,"(6, 8)"
3,5,75,1,0.9999866887766339,26,"(6, 8)"
3,5,76,1,0.9999938043618342,26,"(6, 8)"
3,5,77,1,0.9999603971245878,26,"(6, 8)"
3,5,78,1,0.9999966657947262,26,"(6, 8)"
3,5,79,1,0.9999315788877927,26,"(6, 8)"
3,5,80,1,0.9999889951461378,26,"(6, 8)"
3,5,81,1,0.99996244750699,26,"(6, 8)"
3,5,82,1,0.9999993103921471,26,"(6, 8)"
3,5,83,1,0.9999854537031658,26,"(6, 8)"
3,5,84,1,0.999973611569439,26,"(6, 8)"
3,5,85,1,0.9999663857813383,26,"(6, 8)"
3,5,86,1,0.9999516546250102,26,"(6, 8)"
3,5,87,1,0.9999768986263258,26,"(6, 8)"
3,5,88,1,0.9999990071381732,26,"(6, 8)"
3,5,89,1,0.999973611569439,26,"(6, 8)"
3,5,90,1,0.9999929519716747,26,"(6, 8)"
3,5,91,1,0.9999953447613941,26,"(6, 8)"
3,5,92,1,0.9999768986263258,26,"(6, 8)"
3,5,93,1,0.9999516546250102,26,"(6, 8)"
3,5,94,1,0.9999342768982618,26,"(6, 8)"
3,5,95,1,0.9999420479396909,26,"(6, 8)"
3,5,96,1,0.9999315788877927,26,"(6, 8)"
3,5,97,1,0.9999920448262817,26,"(6, 8)"
3,5,98,1,0.9999993103921471,26,"(6, 8)"
3,5,99,1,0.9999342768982618,26,"(6, 8)"
3,5,100,1,0.9999946019679984,26,"(6, 8)"
3,5,101,1,0.99996244750699,26,"(6, 8)"
3,5,102,1,0.999973611569439,26,"(6, 8)"
3,5,103,1,0.9999342768982618,26,"(6, 8)"
3,5,104,1,0.99996244750699,26,"(6, 8)"
3,5,105,1,0.9999799681535447,26,"(6, 8)"
3,5,106,1,0.9999889951461378,26,"(6, 8)"
3,5,107,1,0.9999369210959841,26,"(6, 8)"
3,5,108,1,0.9999663857813383,26,"(6, 8)"
3,5,109,1,0.9999889951461378,26,"(6, 8)"
3,5,110,1,0.9999866887766339,26,"(6, 8)"
3,5,111,1,0.9999315788877927,26,"(6, 8)"
3,5,112,1,0.9999768986263258,26,"(6, 8)"
3,5,113,1,0.9999315788877927,26,"(6, 8)"
3,5,114,1,0.9999866887766339,26,"(6, 8)"
3,5,115,1,0.9999582926167055,26,"(6, 8)"
3,5,116,1,0.9999603971245878,26,"(6, 8)"
3,5,117,1,0.9999582926167055,26,"(6, 8)"
3,5,118,1,0.9999929519716747,26,"(6, 8)"
3,5,119,1,0.9999315788877927,26,"(6, 8)"
3,5,120,1,0.9999644437354112,26,"(6, 8)"
3,5,121,1,0.999973611569439,26,"(6, 8)"
3,5,122,1,0.9999854537031658,26,"(6, 8)"
3,5,123,1,0.9999768986263258,26,"(6, 8)"
3,5,124,1,0.9999841640754623,26,"(6, 8)"
3,5,125,1,0.9999718865388514,26,"(6, 8)"
3,5,126,1,0.9999561340118321,26,"(6, 8)"
3,5,127,1,0.9999990071381732,26,"(6, 8)"
3,5,128,1,0.9999603971245878,26,"(6, 8)"
3,5,129,1,0.9999561340118321,26,"(6, 8)"
3,5,130,1,0.9999993103921471,26,"(6, 8)"
3,5,131,1,0.9999854537031658,26,"(6, 8)"
3,5,132,1,0.9999369210959841,26,"(6, 8)"
3,5,133,1,0.9999938043618342,26,"(6, 8)"
3,5,134,1,0.9999701072116006,26,"(6, 8)"
3,5,135,1,0.999968273616247,26,"(6, 8)"
3,5,136,1,0.9999982355289394,26,"(6, 8)"
3,5,137,1,0.99996244750699,26,"(6, 8)"
3,5,138,1,0.999981421272003,26,"(6, 8)"
3,5,139,1,0.9999768986263258,26,"(6, 8)"
3,5,140,1,0.9999784605954459,26,"(6, 8)"
3,5,141,1,0.9999663857813383,26,"(6, 8)"
3,5,142,1,0.9999993103921471,26,"(6, 8)"
3,5,143,1,0.999987869267188,26,"(6, 8)"
3,5,144,1,0.9999603971245878,26,"(6, 8)"
3,5,145,1,0.9999644437354112,26,"(6, 8)"
3,5,146,1,0.999968273616247,26,"(6, 8)"
3,5,147,1,0.9999990071381732,26,"(6, 8)"
3,5,148,1,0.9999644437354112,26,"(6, 8)"
3,5,149,1,0.999968273616247,26,"(6, 8)"
3,5,150,1,0.9999920448262817,26,"(6, 8)"
3,5,151,1,0.9999986488408144,26,"(6, 8)"
3,5,152,1,0.9999603971245878,26,"(6, 8)"
3,5,153,1,0.9999663857813383,26,"(6, 8)"
3,5,154,1,0.9999799681535447,26,"(6, 8)"
3,5,155,1,0.999981421272003,26,"(6, 8)"
3,5,156,1,0.9999539213384452,26,"(6, 8)"
3,5,157,1,0.9999920448262817,26,"(6, 8)"
3,5,158,1,0.9999960327132357,26,"(6, 8)"
3,5,159,1,0.9999938043618342,26,"(6, 8)"
3,5,160,1,0.9999718865388514,26,"(6, 8)"
3,5,161,1,0.9999993103921471,26,"(6, 8)"
3,5,162,1,0.9999960327132357,26,"(6, 8)"
3,5,163,1,0.9999866887766339,26,"(6, 8)"
3,5,164,1,0.9999420479396909,26,"(6, 8)"
3,5,165,1,0.9999469591918,26,"(6, 8)"
3,5,166,1,0.9999315788877927,26,"(6, 8)"
3,5,167,1,0.9999493338999812,26,"(6, 8)"
3,5,168,1,0.9999960327132357,26,"(6, 8)"
3,5,169,1,0.9999784605954459,26,"(6, 8)"
3,5,170,1,0.9999889951461378,26,"(6, 8)"
3,5,171,1,0.9999946019679984,26,"(6, 8)"
3,5,172,1,0.9999493338999812,26,"(6, 8)"
3,5,173,1,0.9999960327132357,26,"(6, 8)"
3,5,174,1,0.99996244750699,26,"(6, 8)"
3,5,175,1,0.9999603971245878,26,"(6, 8)"
3,5,176,1,0.9999768986263258,26,"(6, 8)"
3,5,177,1,0.9999993103921471,26,"(6, 8)"
3,5,178,1,0.9999866887766339,26,"(6, 8)"
3,5,179,1,0.9999561340118321,26,"(6, 8)"
3,5,180,1,0.9999718865388514,26,"(6, 8)"
3,5,181,1,0.9999701072116006,26,"(6, 8)"
3,5,182,1,0.999987869267188,26,"(6, 8)"
3,5,183,1,0.999987869267188,26,"(6, 8)"
3,5,184,1,0.9999910829544046,26,"(6, 8)"
3,5,185,1,0.999987869267188,26,"(6, 8)"
3,5,186,1,0.9999663857813383,26,"(6, 8)"
3,5,187,1,0.9999972439770564,26,"(6, 8)"
3,5,188,1,0.9999953447613941,26,"(6, 8)"
3,5,189,1,0.9999854537031658,26,"(6, 8)"
3,5,190,1,0.9999900663847814,26,"(6, 8)"
3,5,191,1,0.9999828199221898,26,"(6, 8)"
3,5,192,1,0.9999953447613941,26,"(6, 8)"
3,5,193,1,0.9999977672314051,26,"(6, 8)"
3,5,194,1,0.9999420479396909,26,"(6, 8)"
3,5,195,1,0.9999799681535447,26,"(6, 8)"
3,5,196,1,0.9999469591918,26,"(6, 8)"
3,5,197,1,0.9999799681535447,26,"(6, 8)"
3,5,198,1,0.9999445305288971,26,"(6, 8)"
3,5,199,1,0.9999866887766339,26,"(6, 8)"
3,5,200,1,0.9999561340118321,26,"(6, 8)"
3,6,1,1,0.9999968960368317,18,"(4, 5)"
3,6,2,1,0.9999666361464921,18,"(4, 5)"
3,6,3,1,0.9999968960368317,18,"(4, 5)"
3,6,4,1,0.9998893210562828,18,"(4, 5)"
3,6,5,1,0.9999977189133664,18,"(4, 5)"
3,6,6,1,0.9998840195575344,18,"(4, 5)"
3,6,7,1,0.9999395224000234,18,"(4, 5)"
3,6,8,1,0.9999694659371621,18,"(4, 5)"
3,6,9,1,0.9999636817993629,18,"(4, 5)"
3,6,10,1,0.9999923434924828,18,"(4, 5)"
3,6,11,1,0.9998995560979168,18,"(4, 5)"
3,6,12,1,0.9999666361464921,18,"(4, 5)"
3,6,13,1,0.999987607893772,18,"(4, 5)"
3,6,14,1,0.9999838232405182,18,"(4, 5)"
3,6,15,1,0.9999968960368317,18,"(4, 5)"
3,6,16,1,0.9999968960368317,18,"(4, 5)"
3,6,17,1,0.999987607893772,18,"(4, 5)"
3,6,18,1,0.9999139872484543,18,"(4, 5)"
3,6,19,1,0.9998730491109302,18,"(4, 5)"
3,6,20,1,0.9999772069432384,18,"(4, 5)"
3,6,21,1,0.9999185515157235,18,"(4, 5)"
3,6,22,1,0.9998785955419885,18,"(4, 5)"
3,6,23,1,0.9999936705770469,18,"(4, 5)"
3,6,24,1,0.9999044894379012,18,"(4, 5)"
3,6,25,1,0.9999433457728302,18,"(4, 5)"
3,6,26,1,0.9999817429473239,18,"(4, 5)"
3,6,27,1,0.9998944999368828,18,"(4, 5)"
3,6,28,1,0.9999747514383203,18,"(4, 5)"
3,6,29,1,0.9999273102655003,18,"(4, 5)"
3,6,30,1,0.9999355752898224,18,"(4, 5)"
3,6,31,1,0.9999355752898224,18,"(4, 5)"
3,6,32,1,0.9998995560979168,18,"(4, 5)"
3,6,33,1,0.9999606029983921,18,"(4, 5)"
3,6,34,1,0.9999817429473239,18,"(4, 5)"
3,6,35,1,0.9999694659371621,18,"(4, 5)"
3,6,36,1,0.9999838232405182,18,"(4, 5)"
3,6,37,1,0.9999984154786564,18,"(4, 5)"
3,6,38,1,0.9999857782570524,18,"(4, 5)"
3,6,39,1,0.9999721710686886,18,"(4, 5)"
3,6,40,1,0.9998785955419885,18,"(4, 5)"
3,6,41,1,0.9999977189133664,18,"(4, 5)"
3,6,42,1,0.9999606029983921,18,"(4, 5)"
3,6,43,1,0.9999838232405182,18,"(4, 5)"
3,6,44,1,0.9998944999368828,18,"(4, 5)"
3,6,45,1,0.9999984154786564,18,"(4, 5)"
3,6,46,1,0.9998944999368828,18,"(4, 5)"
3,6,47,1,0.9998556763365365,18,"(4, 5)"
3,6,48,1,0.9999694659371621,18,"(4, 5)"
3,6,49,1,0.9999315045443093,18,"(4, 5)"
3,6,50,1,0.9999959469528149,18,"(4, 5)"
3,6,51,1,0.9999636817993629,18,"(4, 5)"
3,6,52,1,0.9999936705770469,18,"(4, 5)"
3,6,53,1,0.9999984154786564,18,"(4, 5)"
3,6,54,1,0.9999433457728302,18,"(4, 5)"
3,6,55,1,0.9999540724450595,18,"(4, 5)"
3,6,56,1,0.9998893210562828,18,"(4, 5)"
3,6,57,1,0.9999857782570524,18,"(4, 5)"
3,6,58,1,0.9999636817993629,18,"(4, 5)"
3,6,59,1,0.9999229925553441,18,"(4, 5)"
3,6,60,1,0.9999666361464921,18,"(4, 5)"
3,6,61,1,0.9998730491109302,18,"(4, 5)"
3,6,62,1,0.999987607893772,18,"(4, 5)"
3,6,63,1,0.9999923434924828,18,"(4, 5)"
3,6,64,1,0.9999893120474544,18,"(4, 5)"
3,6,65,1,0.9998785955419885,18,"(4, 5)"
3,6,66,1,0.9999948717650109,18,"(4, 5)"
3,6,67,1,0.9999573998461299,18,"(4, 5)"
3,6,68,1,0.9999795374805572,18,"(4, 5)"
3,6,69,1,0.9999857782570524,18,"(4, 5)"
3,6,70,1,0.9999573998461299,18,"(4, 5)"
3,6,71,1,0.9999540724450595,18,"(4, 5)"
3,6,72,1,0.9999893120474544,18,"(4, 5)"
3,6,73,1,0.9999747514383203,18,"(4, 5)"
3,6,74,1,0.9999908906148104,18,"(4, 5)"
3,6,75,1,0.9999694659371621,18,"(4, 5)"
3,6,76,1,0.9999857782570524,18,"(4, 5)"
3,6,77,1,0.9999092998552859,18,"(4, 5)"
3,6,78,1,0.9999923434924828,18,"(4, 5)"
3,6,79,1,0.9998434842632906,18,"(4, 5)"
3,6,80,1,0.9999747514383203,18,"(4, 5)"
3,6,81,1,0.9999139872484543,18,"(4, 5)"
3,6,82,1,0.9999984154786564,18,"(4, 5)"
3,6,83,1,0.9999666361464921,18,"(4, 5)"
