Beta_p,Task_ID,Primary_Server,Primary_Marginal_Failure,Independent_Selected_Backup,Independent_Backup_Marginal_Failure,Independent_Selected_Distance_km,Independent_Selected_Rho_phy,Independent_Assumed_Joint_Risk,Independent_Actual_Joint_Risk,Correlation_Aware_Selected_Backup,Correlation_Aware_Backup_Marginal_Failure,Correlation_Aware_Selected_Distance_km,Correlation_Aware_Selected_Rho_phy,Correlation_Aware_Actual_Joint_Risk,Selection_Changed,Absolute_Risk_Reduction,Relative_Risk_Reduction,Independent_Assumption_Underestimation,Independent_Assumption_Underestimation_Ratio
0.0,117,7,0.0004205015582782,8,0.0005553512432777,1.0329145370926014,0.126713192370195,2.335260631900086e-07,2.335260631900587e-07,8,0.0005553512432777,1.0329145370926014,0.126713192370195,2.335260631900587e-07,False,0.0,0.0,5.0107292786012204e-20,2.1449508835758024e-13
0.0,117,8,0.0005553512432777,7,0.0004205015582782,1.0329145370926014,0.126713192370195,2.335260631900086e-07,2.335260631900587e-07,7,0.0004205015582782,1.0329145370926014,0.126713192370195,2.335260631900587e-07,False,0.0,0.0,5.0107292786012204e-20,2.1449508835758024e-13
0.0,118,1,0.0073552445983186,7,0.0004007334730804,0.989629775327275,0.1381715084459112,2.9474927132400643e-06,2.9474927132402845e-06,7,0.0004007334730804,0.989629775327275,0.1381715084459112,2.9474927132402845e-06,False,0.0,0.0,2.202285662861181e-19,7.460698725481052e-14
0.0,118,2,0.0198550747114994,7,0.0004007334730804,0.9425511542841536,0.1518135268103064,7.956593047409976e-06,7.956593047410569e-06,7,0.0004007334730804,0.9425511542841536,0.1518135268103064,7.956593047410569e-06,False,0.0,0.0,5.929230630780102e-19,7.460698725481052e-14
0.0,118,3,0.0129731179191112,7,0.0004007334730804,0.7573646464477674,0.2198676965397751,5.198762600407003e-06,5.198762600407397e-06,7,0.0004007334730804,0.7573646464477674,0.2198676965397751,5.198762600407397e-06,False,0.0,0.0,3.9471735342050396e-19,7.593925488436071e-14
0.0,118,4,0.0127733510757177,7,0.0004007334730804,0.5325002552302455,0.3447276787973151,5.118709339447617e-06,5.118709339447991e-06,7,0.0004007334730804,0.5325002552302455,0.3447276787973151,5.118709339447991e-06,False,0.0,0.0,3.7438856268640075e-19,7.30526750203353e-14
0.0,118,5,0.0116206168180679,7,0.0004007334730804,0.5627056356434252,0.3245189745730765,4.6567701368408565e-06,4.656770136841187e-06,7,0.0004007334730804,0.5627056356434252,0.3245189745730765,4.656770136841187e-06,False,0.0,0.0,3.3034284942917713e-19,7.083222897108499e-14
0.0,118,6,0.0231441772394243,7,0.0004007334730804,0.5249976332981291,0.3499394055117266,9.274646526742844e-06,9.27464652674352e-06,7,0.0004007334730804,0.5249976332981291,0.3499394055117266,9.27464652674352e-06,False,0.0,0.0,6.759322919089317e-19,7.283063041541027e-14
0.0,118,7,0.0004007334730804,8,0.0005292454543858,1.0329145370926014,0.126713192370195,2.1208636904803603e-07,2.120863690480744e-07,8,0.0005292454543858,1.0329145370926014,0.126713192370195,2.120863690480744e-07,False,0.0,0.0,3.8381180422460484e-20,1.8096635301390052e-13
0.0,118,8,0.0005292454543858,7,0.0004007334730804,1.0329145370926014,0.126713192370195,2.1208636904803603e-07,2.120863690480744e-07,7,0.0004007334730804,1.0329145370926014,0.126713192370195,2.120863690480744e-07,False,0.0,0.0,3.8381180422460484e-20,1.8096635301390052e-13
0.0,119,1,0.0056206642899627,7,0.0003059764641843,0.989629775327275,0.1381715084459112,1.719790985809746e-06,1.719790985809813e-06,7,0.0003059764641843,0.989629775327275,0.1381715084459112,1.719790985809813e-06,False,0.0,0.0,6.71273610699033e-20,3.907985046680551e-14
0.0,119,2,0.0151953326020489,7,0.0003059764641843,0.9425511542841536,0.1518135268103064,4.649414141679341e-06,4.649414141679519e-06,7,0.0003059764641843,0.9425511542841536,0.1518135268103064,4.649414141679519e-06,False,0.0,0.0,1.7787691892340307e-19,3.8191672047105385e-14
0.0,119,3,0.009920315443889,7,0.0003059764641843,0.7573646464477674,0.2198676965397751,3.0353830431140604e-06,3.0353830431141976e-06,7,0.0003059764641843,0.7573646464477674,0.2198676965397751,3.0353830431141976e-06,False,0.0,0.0,1.3721933745519665e-19,4.529709940470639e-14
0.0,119,4,0.0097673244022472,7,0.0003059764641843,0.5325002552302455,0.3447276787973151,2.98857138514063e-06,2.988571385140755e-06,7,0.0003059764641843,0.5325002552302455,0.3447276787973151,2.988571385140755e-06,False,0.0,0.0,1.2536087619363645e-19,4.196643033083092e-14
0.0,119,5,0.0088846481082269,7,0.0003059764641843,0.5627056356434252,0.3245189745730765,2.7184932136769967e-06,2.718493213677123e-06,7,0.0003059764641843,0.5627056356434252,0.3245189745730765,2.718493213677123e-06,False,0.0,0.0,1.2620790914089075e-19,4.6407322429331543e-14
0.0,119,6,0.0177195198519051,7,0.0003059764641843,0.5249976332981291,0.3499394055117266,5.421756031329435e-06,5.421756031329651e-06,7,0.0003059764641843,0.5249976332981291,0.3499394055117266,5.421756031329651e-06,False,0.0,0.0,2.1599340154984659e-19,3.9745984281580604e-14
0.0,119,7,0.0003059764641843,8,0.000404106782563,1.0329145370926014,0.126713192370195,1.2364716448152048e-07,1.2364716448154525e-07,8,0.000404106782563,1.0329145370926014,0.126713192370195,1.2364716448154525e-07,False,0.0,0.0,2.4775713707188285e-20,2.0028423364237824e-13
0.0,119,8,0.000404106782563,7,0.0003059764641843,1.0329145370926014,0.126713192370195,1.2364716448152048e-07,1.2364716448154525e-07,7,0.0003059764641843,1.0329145370926014,0.126713192370195,1.2364716448154525e-07,False,0.0,0.0,2.4775713707188285e-20,2.0028423364237824e-13
0.0,120,1,0.0062041280256228,7,0.0003378325816666,0.989629775327275,0.1381715084459112,2.095956587886256e-06,2.095956587886743e-06,7,0.0003378325816666,0.989629775327275,0.1381715084459112,2.095956587886743e-06,False,0.0,0.0,4.866204281975955e-19,2.3225865675158275e-13
0.0,120,2,0.0167642967877274,7,0.0003378325816666,0.9425511542841536,0.1518135268103064,5.6635256636230364e-06,5.663525663624334e-06,7,0.0003378325816666,0.9425511542841536,0.1518135268103064,5.663525663624334e-06,False,0.0,0.0,1.2976544751935881e-18,2.291500322826323e-13
0.0,120,3,0.0109476491534403,7,0.0003378325816666,0.7573646464477674,0.2198676965397751,3.698472576686905e-06,3.698472576687755e-06,7,0.0003378325816666,0.7573646464477674,0.2198676965397751,3.698472576687755e-06,False,0.0,0.0,8.499975625696904e-19,2.298161660974074e-13
0.0,120,4,0.0107789009898497,7,0.0003378325816666,0.5325002552302455,0.3447276787973151,3.6414639489295944e-06,3.6414639489304342e-06,7,0.0003378325816666,0.5325002552302455,0.3447276787973151,3.6414639489304342e-06,False,0.0,0.0,8.398331672026388e-19,2.3070434451710753e-13
0.0,120,5,0.0098052615447299,7,0.0003378325816666,0.5627056356434252,0.3245189745730765,3.3125368215723365e-06,3.312536821573103e-06,7,0.0003378325816666,0.5627056356434252,0.3245189745730765,3.312536821573103e-06,False,0.0,0.0,7.665648172651418e-19,2.313704783318826e-13
0.0,120,6,0.0195465172177733,7,0.0003378325816666,0.5249976332981291,0.3499394055117266,6.6034503742710016e-06,6.603450374272508e-06,7,0.0003378325816666,0.5249976332981291,0.3499394055117266,6.603450374272508e-06,False,0.0,0.0,1.506024580218146e-18,2.2803980925800715e-13
0.0,120,7,0.0003378325816666,8,0.0004461772585004,1.0329145370926014,0.126713192370195,1.507332151201161e-07,1.507332151201685e-07,8,0.0004461772585004,1.0329145370926014,0.126713192370195,1.507332151201685e-07,False,0.0,0.0,5.2410163611359833e-20,3.4772185131259903e-13
0.0,120,8,0.0004461772585004,7,0.0003378325816666,1.0329145370926014,0.126713192370195,1.507332151201161e-07,1.507332151201685e-07,7,0.0003378325816666,1.0329145370926014,0.126713192370195,1.507332151201685e-07,False,0.0,0.0,5.2410163611359833e-20,3.4772185131259903e-13
0.0,121,1,0.0034118399355354,7,0.0001855383665264,0.989629775327275,0.1381715084459112,6.33027208488776e-07,6.33027208488946e-07,7,0.0001855383665264,0.989629775327275,0.1381715084459112,6.33027208488946e-07,False,0.0,0.0,1.700418641613008e-19,2.686739719592879e-13
0.0,121,2,0.0092413615475806,7,0.0001855383665264,0.9425511542841536,0.1518135268103064,1.7146271260179886e-06,1.714627126018434e-06,7,0.0001855383665264,0.9425511542841536,0.1518135268103064,1.714627126018434e-06,False,0.0,0.0,4.453275720189484e-19,2.5979218776228663e-13
0.0,121,3,0.0060269297306662,7,0.0001855383665264,0.7573646464477674,0.2198676965397751,1.1182266973972027e-06,1.1182266973974894e-06,7,0.0001855383665264,0.7573646464477674,0.2198676965397751,1.1182266973974894e-06,False,0.0,0.0,2.8672065264558066e-19,2.5646151868841116e-13
0.0,121,4,0.0059338024736837,7,0.0001855383665264,0.5325002552302455,0.3447276787973151,1.1009480182575853e-06,1.100948018257881e-06,7,0.0001855383665264,0.5325002552302455,0.3447276787973151,1.100948018257881e-06,False,0.0,0.0,2.956144985917508e-19,2.6845192735436285e-13
0.0,121,5,0.005396618690554,7,0.0001855383665264,0.5627056356434252,0.3245189745730765,1.0012798166112288e-06,1.0012798166114846e-06,7,0.0001855383665264,0.5627056356434252,0.3245189745730765,1.0012798166114846e-06,False,0.0,0.0,2.558039500707987e-19,2.5557334026871104e-13
0.0,121,6,0.010781920041178,7,0.0001855383665264,0.5249976332981291,0.3499394055117266,2.0004598324584216e-06,2.0004598324589438e-06,7,0.0001855383665264,0.5249976332981291,0.3499394055117266,2.0004598324589438e-06,False,0.0,0.0,5.221958119822762e-19,2.611244553918368e-13
0.0,121,7,0.0001855383665264,8,0.0002450474780747,1.0329145370926014,0.126713192370195,4.546570880339366e-08,4.546570880341714e-08,8,0.0002450474780747,1.0329145370926014,0.126713192370195,4.546570880341714e-08,False,0.0,0.0,2.3478694506705138e-20,5.164757510556228e-13
0.0,121,8,0.0002450474780747,7,0.0001855383665264,1.0329145370926014,0.126713192370195,4.546570880339366e-08,4.546570880341714e-08,7,0.0001855383665264,1.0329145370926014,0.126713192370195,4.546570880341714e-08,False,0.0,0.0,2.3478694506705138e-20,5.164757510556228e-13
0.0,122,1,0.0038307320234409,7,0.0002083594167254,0.989629775327275,0.1381715084459112,7.981690900354574e-07,7.981690900356154e-07,7,0.0002083594167254,0.989629775327275,0.1381715084459112,7.981690900356154e-07,False,0.0,0.0,1.580775237813338e-19,1.9806378759312793e-13
0.0,122,2,0.0103722441069331,7,0.0002083594167254,0.9425511542841536,0.1518135268103064,2.1611547322540483e-06,2.161154732254449e-06,7,0.0002083594167254,0.9425511542841536,0.1518135268103064,2.161154732254449e-06,False,0.0,0.0,4.0064658405128406e-19,1.8540724511240114e-13
0.0,122,3,0.0067658004507282,7,0.0002083594167254,0.7573646464477674,0.2198676965397751,1.4097182355941763e-06,1.4097182355944515e-06,7,0.0002083594167254,0.7573646464477674,0.2198676965397751,1.4097182355944515e-06,False,0.0,0.0,2.752857078576476e-19,1.9517720772910252e-13
0.0,122,4,0.0066612945720366,7,0.0002083594167254,0.5325002552302455,0.3447276787973151,1.387943451665619e-06,1.3879434516658884e-06,7,0.0002083594167254,0.5325002552302455,0.3447276787973151,1.3879434516658884e-06,False,0.0,0.0,2.693564772268675e-19,1.9406698470447736e-13
0.0,122,5,0.0060584522442705,7,0.0002083594167254,0.5627056356434252,0.3245189745730765,1.262335575874892e-06,1.262335575875142e-06,7,0.0002083594167254,0.5627056356434252,0.3245189745730765,1.262335575875142e-06,False,0.0,0.0,2.498747194400186e-19,1.978417429882029e-13
0.0,122,6,0.0121001695415589,7,0.0002083594167254,0.5249976332981291,0.3499394055117266,2.521184267957663e-06,2.521184267958129e-06,7,0.0002083594167254,0.5249976332981291,0.3499394055117266,2.521184267958129e-06,False,0.0,0.0,4.658681209898652e-19,1.8474111129762605e-13
0.0,122,7,0.0002083594167254,8,0.0002751870874548,1.0329145370926014,0.126713192370195,5.733782103244377e-08,5.7337821032457634e-08,8,0.0002751870874548,1.0329145370926014,0.126713192370195,5.7337821032457634e-08,False,0.0,0.0,1.3863547066388744e-20,2.418065747633591e-13
0.0,122,8,0.0002751870874548,7,0.0002083594167254,1.0329145370926014,0.126713192370195,5.733782103244377e-08,5.7337821032457634e-08,7,0.0002083594167254,1.0329145370926014,0.126713192370195,5.7337821032457634e-08,False,0.0,0.0,1.3863547066388744e-20,2.418065747633591e-13
0.0,123,1,0.0062361573812788,7,0.0003395818415413,0.989629775327275,0.1381715084459112,2.117685807676026e-06,2.117685807676068e-06,7,0.0003395818415413,0.989629775327275,0.1381715084459112,2.117685807676068e-06,False,0.0,0.0,4.2351647362715017e-20,1.9984014443252818e-14
0.0,123,2,0.0168503796170468,7,0.0003395818415413,0.9425511542841536,0.1518135268103064,5.722082941026739e-06,5.722082941026798e-06,7,0.0003395818415413,0.9425511542841536,0.1518135268103064,5.722082941026798e-06,False,0.0,0.0,5.929230630780102e-20,1.0436096431476471e-14
0.0,123,3,0.0110040314153714,7,0.0003395818415413,0.7573646464477674,0.2198676965397751,3.736769252410138e-06,3.736769252410183e-06,7,0.0003395818415413,0.7573646464477674,0.2198676965397751,3.736769252410183e-06,False,0.0,0.0,4.531626267810507e-20,1.2212453270876722e-14
0.0,123,4,0.0108344189385953,7,0.0003395818415413,0.5325002552302455,0.3447276787973151,3.6791719351981293e-06,3.679171935198172e-06,7,0.0003395818415413,0.5325002552302455,0.3447276787973151,3.679171935198172e-06,False,0.0,0.0,4.277516383634217e-20,1.1546319456101628e-14
0.0,123,5,0.0098557896726444,7,0.0003395818415413,0.5627056356434252,0.3245189745730765,3.346847206880312e-06,3.3468472068803538e-06,7,0.0003395818415413,0.5627056356434252,0.3245189745730765,3.3468472068803538e-06,False,0.0,0.0,4.1928130889087867e-20,1.2434497875801753e-14
0.0,123,6,0.0196467431695831,7,0.0003395818415413,0.5249976332981291,0.3499394055117266,6.6716772258159865e-06,6.6716772258160365e-06,7,0.0003395818415413,0.5249976332981291,0.3499394055117266,6.6716772258160365e-06,False,0.0,0.0,4.997494388800372e-20,7.549516567451064e-15
0.0,123,7,0.0003395818415413,8,0.0004484873893166,1.0329145370926014,0.126713192370195,1.52298173572181e-07,1.5229817357218266e-07,8,0.0004484873893166,1.0329145370926014,0.126713192370195,1.5229817357218266e-07,False,0.0,0.0,1.6675961149069038e-21,1.0880185641326534e-14
0.0,123,8,0.0004484873893166,7,0.0003395818415413,1.0329145370926014,0.126713192370195,1.52298173572181e-07,1.5229817357218266e-07,7,0.0003395818415413,1.0329145370926014,0.126713192370195,1.5229817357218266e-07,False,0.0,0.0,1.6675961149069038e-21,1.0880185641326534e-14
0.0,124,1,0.0060112892636658,7,0.0003273019601663,0.989629775327275,0.1381715084459112,1.96750675912445e-06,1.9675067591248974e-06,7,0.0003273019601663,0.989629775327275,0.1381715084459112,1.9675067591248974e-06,False,0.0,0.0,4.472333961502706e-19,2.2737367544323206e-13
0.0,124,2,0.0162459182586985,7,0.0003273019601663,0.9425511542841536,0.1518135268103064,5.317320890773503e-06,5.31732089077465e-06,7,0.0003273019601663,0.9425511542841536,0.1518135268103064,5.31732089077465e-06,False,0.0,0.0,1.1468826105823227e-18,2.156053113822054e-13
0.0,124,3,0.010608159611638,7,0.0003273019601663,0.7573646464477674,0.2198676965397751,3.4720714346460927e-06,3.4720714346468474e-06,7,0.0003273019601663,0.7573646464477674,0.2198676965397751,3.4720714346468474e-06,False,0.0,0.0,7.547063560035816e-19,2.1738166822160565e-13
0.0,124,4,0.0104446166975157,7,0.0003273019601663,0.5325002552302455,0.3447276787973151,3.4185435182825554e-06,3.4185435182833186e-06,7,0.0003273019601663,0.5325002552302455,0.3447276787973151,3.4185435182833186e-06,False,0.0,0.0,7.631766854761246e-19,2.2315482794965646e-13
0.0,124,5,0.0095010273680949,7,0.0003273019601663,0.5627056356434252,0.3245189745730765,3.109704881171123e-06,3.1097048811718057e-06,7,0.0003273019601663,0.5627056356434252,0.3245189745730765,3.1097048811718057e-06,False,0.0,0.0,6.827085554869661e-19,2.1960211427085596e-13
0.0,124,6,0.0189429397295402,7,0.0003273019601663,0.5249976332981291,0.3499394055117266,6.200061304790589e-06,6.200061304791924e-06,7,0.0003273019601663,0.5249976332981291,0.3499394055117266,6.200061304791924e-06,False,0.0,0.0,1.3349239248727773e-18,2.1538326677728037e-13
0.0,124,7,0.0003273019601663,8,0.0004322701418258,1.0329145370926014,0.126713192370195,1.4148286474094885e-07,1.4148286474099277e-07,8,0.0004322701418258,1.0329145370926014,0.126713192370195,1.4148286474099277e-07,False,0.0,0.0,4.3913364359215133e-20,3.1041835768519377e-13
0.0,124,8,0.0004322701418258,7,0.0003273019601663,1.0329145370926014,0.126713192370195,1.4148286474094885e-07,1.4148286474099277e-07,7,0.0003273019601663,1.0329145370926014,0.126713192370195,1.4148286474099277e-07,False,0.0,0.0,4.3913364359215133e-20,3.1041835768519377e-13
0.0,125,1,0.0060118450647616,7,0.0003273323088136,0.989629775327275,0.1381715084459112,1.967871125278061e-06,1.9678711252785853e-06,7,0.0003273323088136,0.989629775327275,0.1381715084459112,1.9678711252785853e-06,False,0.0,0.0,5.243133943504119e-19,2.6645352591003757e-13
0.0,125,2,0.0162474125806563,7,0.0003273323088136,0.9425511542841536,0.1518135268103064,5.318303072273358e-06,5.318303072274718e-06,7,0.0003273323088136,0.9425511542841536,0.1518135268103064,5.318303072274718e-06,False,0.0,0.0,1.359487880343152e-18,2.5557334026871104e-13
0.0,125,3,0.0106091381633026,7,0.0003273323088136,0.7573646464477674,0.2198676965397751,3.472713689516316e-06,3.4727136895172104e-06,7,0.0003273323088136,0.7573646464477674,0.2198676965397751,3.4727136895172104e-06,False,0.0,0.0,8.944667923005412e-19,2.575717417130363e-13
0.0,125,4,0.010445580242907,7,0.0003273323088136,0.5325002552302455,0.3447276787973151,3.419175897808473e-06,3.4191758978093344e-06,7,0.0003273323088136,0.5325002552302455,0.3447276787973151,3.4191758978093344e-06,False,0.0,0.0,8.614325073576234e-19,2.5202062658991053e-13
0.0,125,5,0.0095019042832337,7,0.0003273323088136,0.5627056356434252,0.3245189745730765,3.1102802671567225e-06,3.110280267157524e-06,7,0.0003273323088136,0.5627056356434252,0.3245189745730765,3.110280267157524e-06,False,0.0,0.0,8.017166845761953e-19,2.5779378631796135e-13
0.0,125,6,0.0189446797298792,7,0.0003273323088136,0.5249976332981291,0.3499394055117266,6.201205755715567e-06,6.201205755717133e-06,7,0.0003273323088136,0.5249976332981291,0.3499394055117266,6.201205755717133e-06,False,0.0,0.0,1.565316886525947e-18,2.524647157997606e-13
0.0,125,7,0.0003273323088136,8,0.0004323102214061,1.0329145370926014,0.126713192370195,1.415091028965773e-07,1.4150910289662884e-07,8,0.0004323102214061,1.0329145370926014,0.126713192370195,1.4150910289662884e-07,False,0.0,0.0,5.1536660884503836e-20,3.6415315207705135e-13
0.0,125,8,0.0004323102214061,7,0.0003273323088136,1.0329145370926014,0.126713192370195,1.415091028965773e-07,1.4150910289662884e-07,7,0.0003273323088136,1.0329145370926014,0.126713192370195,1.4150910289662884e-07,False,0.0,0.0,5.1536660884503836e-20,3.6415315207705135e-13
0.0,126,1,0.0048541584915898,7,0.000264153419295,0.989629775327275,0.1381715084459112,1.2822425633533054e-06,1.2822425633533492e-06,7,0.000264153419295,0.989629775327275,0.1381715084459112,1.2822425633533492e-06,False,0.0,0.0,4.383395502041004e-20,3.419486915845482e-14
0.0,126,2,0.0131317558327564,7,0.000264153419295,0.9425511542841536,0.1518135268103064,3.4687982045696635e-06,3.468798204569782e-06,7,0.000264153419295,0.9425511542841536,0.1518135268103064,3.468798204569782e-06,False,0.0,0.0,1.1858461261560205e-19,3.419486915845482e-14
0.0,126,3,0.0085699859802262,7,0.000264153419295,0.7573646464477674,0.2198676965397751,2.263791099986963e-06,2.263791099987053e-06,7,0.000264153419295,0.7573646464477674,0.2198676965397751,2.263791099987053e-06,False,0.0,0.0,8.978549240895584e-20,3.9745984281580604e-14
0.0,126,4,0.0084377308708886,7,0.000264153419295,0.5325002552302455,0.3447276787973151,2.228855460636202e-06,2.2288554606362845e-06,7,0.000264153419295,0.5325002552302455,0.3447276787973151,2.2288554606362845e-06,False,0.0,0.0,8.258571235729428e-20,3.708144902248023e-14
0.0,126,5,0.0076747443231292,7,0.000264153419295,0.5627056356434252,0.3245189745730765,2.0273099551694687e-06,2.027309955169549e-06,7,0.000264153419295,0.5627056356434252,0.3245189745730765,2.027309955169549e-06,False,0.0,0.0,8.046812998915853e-20,3.9745984281580604e-14
0.0,126,6,0.0153158226984923,7,0.000264153419295,0.5249976332981291,0.3499394055117266,4.045726935122716e-06,4.045726935122839e-06,7,0.000264153419295,0.5249976332981291,0.3499394055117266,4.045726935122839e-06,False,0.0,0.0,1.2366681029912785e-19,3.064215547965432e-14
0.0,126,7,0.000264153419295,8,0.0003488729266566,1.0329145370926014,0.126713192370195,9.215597647579465e-08,9.215597647581025e-08,8,0.0003488729266566,1.0329145370926014,0.126713192370195,9.215597647581025e-08,False,0.0,0.0,1.5603935075200314e-20,1.694200335577989e-13
0.0,126,8,0.0003488729266566,7,0.000264153419295,1.0329145370926014,0.126713192370195,9.215597647579465e-08,9.215597647581025e-08,7,0.000264153419295,1.0329145370926014,0.126713192370195,9.215597647581025e-08,False,0.0,0.0,1.5603935075200314e-20,1.694200335577989e-13
0.0,127,1,0.0088631370653733,7,0.0004832342505025,0.989629775327275,0.1381715084459112,4.282971396886594e-06,4.282971396886748e-06,7,0.0004832342505025,0.989629775327275,0.1381715084459112,4.282971396886748e-06,False,0.0,0.0,1.5415999640028266e-19,3.597122599785507e-14
0.0,127,2,0.0238945068495686,7,0.0004832342505025,0.9425511542841536,0.1518135268103064,1.1546644108578134e-05,1.1546644108578518e-05,7,0.0004832342505025,0.9425511542841536,0.1518135268103064,1.1546644108578518e-05,False,0.0,0.0,3.8455295805345235e-19,3.3306690738754696e-14
0.0,127,3,0.0156236275293723,7,0.0004832342505025,0.7573646464477674,0.2198676965397751,7.54987193928645e-06,7.549871939286701e-06,7,0.0004832342505025,0.7573646464477674,0.2198676965397751,7.549871939286701e-06,False,0.0,0.0,2.507217523872729e-19,3.3306690738754696e-14
0.0,127,4,0.0153833657626519,7,0.0004832342505025,0.5325002552302455,0.3447276787973151,7.43376922452091e-06,7.4337692245211455e-06,7,0.0004832342505025,0.5325002552302455,0.3447276787973151,7.4337692245211455e-06,False,0.0,0.0,2.354751593366955e-19,3.175237850427948e-14
0.0,127,5,0.0139967641494459,7,0.0004832342505025,0.5627056356434252,0.3245189745730765,6.763715833217751e-06,6.763715833217964e-06,7,0.0004832342505025,0.5627056356434252,0.3245189745730765,6.763715833217964e-06,False,0.0,0.0,2.1260526976082939e-19,3.1530333899354446e-14
0.0,127,6,0.0278432025630811,7,0.0004832342505025,0.5249976332981291,0.3499394055117266,1.3454789122159783e-05,1.3454789122160212e-05,7,0.0004832342505025,0.5249976332981291,0.3499394055117266,1.3454789122160212e-05,False,0.0,0.0,4.2859867131067597e-19,3.175237850427948e-14
0.0,127,7,0.0004832342505025,8,0.0006381951163208,1.0329145370926014,0.126713192370195,3.083977387096376e-07,3.083977387096855e-07,8,0.0006381951163208,1.0329145370926014,0.126713192370195,3.083977387096855e-07,False,0.0,0.0,4.785736151986797e-20,1.5520917884259688e-13
0.0,127,8,0.0006381951163208,7,0.0004832342505025,1.0329145370926014,0.126713192370195,3.083977387096376e-07,3.083977387096855e-07,7,0.0004832342505025,1.0329145370926014,0.126713192370195,3.083977387096855e-07,False,0.0,0.0,4.785736151986797e-20,1.5520917884259688e-13
0.0,128,1,0.0060998209094834,7,0.00033213629419,0.989629775327275,0.1381715084459112,2.025971912098492e-06,2.025971912098784e-06,7,0.00033213629419,0.989629775327275,0.1381715084459112,2.025971912098784e-06,False,0.0,0.0,2.9180285032910647e-19,1.4410694859634532e-13
0.0,128,2,0.0164839255850235,7,0.00033213629419,0.9425511542841536,0.1518135268103064,5.474909957513433e-06,5.474909957514198e-06,7,0.00033213629419,0.9425511542841536,0.1518135268103064,5.474909957514198e-06,False,0.0,0.0,7.648707513706332e-19,1.396660564978447e-13
0.0,128,3,0.0107640244391436,7,0.00033213629419,0.7573646464477674,0.2198676965397751,3.575123187787749e-06,3.5751231877882398e-06,7,0.00033213629419,0.7573646464477674,0.2198676965397751,3.5751231877882398e-06,False,0.0,0.0,4.90855592933867e-19,1.3722356584366935e-13
0.0,128,4,0.010598091494827,7,0.00033213629419,0.5325002552302455,0.3447276787973151,3.520010834578397e-06,3.5200108345788846e-06,7,0.00033213629419,0.5325002552302455,0.3447276787973151,3.5200108345788846e-06,False,0.0,0.0,4.874674611448498e-19,1.3855583347321954e-13
0.0,128,5,0.0096407045601677,7,0.00033213629419,0.5627056356434252,0.3245189745730765,3.202027885994734e-06,3.202027885995196e-06,7,0.00033213629419,0.5627056356434252,0.3245189745730765,3.202027885995196e-06,False,0.0,0.0,4.620564727272208e-19,1.4432899320127035e-13
0.0,128,6,0.0192200717637186,7,0.00033213629419,0.5249976332981291,0.3499394055117266,6.383683409667353e-06,6.383683409668243e-06,7,0.00033213629419,0.5249976332981291,0.3499394055117266,6.383683409668243e-06,False,0.0,0.0,8.893845946170154e-19,1.3922196728799463e-13
0.0,128,7,0.00033213629419,8,0.0004386545426661,1.0329145370926014,0.126713192370195,1.456930942307277e-07,1.4569309423077297e-07,8,0.0004386545426661,1.0329145370926014,0.126713192370195,1.4569309423077297e-07,False,0.0,0.0,4.5263323118901674e-20,3.106404022901188e-13
0.0,128,8,0.0004386545426661,7,0.00033213629419,1.0329145370926014,0.126713192370195,1.456930942307277e-07,1.4569309423077297e-07,7,0.00033213629419,1.0329145370926014,0.126713192370195,1.4569309423077297e-07,False,0.0,0.0,4.5263323118901674e-20,3.106404022901188e-13
0.0,129,1,0.0056268618474672,7,0.0003063147472797,0.989629775327275,0.1381715084459112,1.7235907647847013e-06,1.723590764784822e-06,7,0.0003063147472797,0.989629775327275,0.1381715084459112,1.723590764784822e-06,False,0.0,0.0,1.207021949837378e-19,6.994405055138486e-14
0.0,129,2,0.0152120064617138,7,0.0003063147472797,0.9425511542841536,0.1518135268103064,4.659661914937026e-06,4.659661914937319e-06,7,0.0003063147472797,0.9425511542841536,0.1518135268103064,4.659661914937319e-06,False,0.0,0.0,2.930733997499879e-19,6.283862319378386e-14
0.0,129,3,0.0099312302283913,7,0.0003063147472797,0.7573646464477674,0.2198676965397751,3.0420822775861985e-06,3.0420822775863997e-06,7,0.0003063147472797,0.7573646464477674,0.2198676965397751,3.0420822775863997e-06,False,0.0,0.0,2.0117032497289633e-19,6.616929226765933e-14
0.0,129,4,0.0097780716915599,7,0.0003063147472797,0.5325002552302455,0.3447276787973151,2.9951675590829596e-06,2.9951675590831544e-06,7,0.0003063147472797,0.5325002552302455,0.3447276787973151,2.9951675590831544e-06,False,0.0,0.0,1.9481757786848908e-19,6.505906924303417e-14
0.0,129,5,0.0088944285292509,7,0.0003063147472797,0.5627056356434252,0.3245189745730765,2.724494627134843e-06,2.7244946271350133e-06,7,0.0003063147472797,0.5627056356434252,0.3245189745730765,2.7244946271350133e-06,False,0.0,0.0,1.7025362239811437e-19,6.23945339839338e-14
0.0,129,6,0.0177389384749454,7,0.0003063147472797,0.5249976332981291,0.3499394055117266,5.433698455963048e-06,5.433698455963375e-06,7,0.0003063147472797,0.5249976332981291,0.3499394055117266,5.433698455963375e-06,False,0.0,0.0,3.2695471764015993e-19,6.017408793468348e-14
0.0,129,7,0.0003063147472797,8,0.0004045535351467,1.0329145370926014,0.126713192370195,1.2392071387957064e-07,1.2392071387958914e-07,8,0.0004045535351467,1.0329145370926014,0.126713192370195,1.2392071387958914e-07,False,0.0,0.0,1.8502375941586123e-20,1.4921397450962104e-13
