Alpha,Heterogeneity_Scenario,Beta_p,Task_ID,Primary_Server,Lambda_Mean,Lambda_Std,Lambda_CV,Primary_Baseline_Lambda,Primary_Marginal_Failure,Independent_Selected_Backup,Independent_Backup_Lambda,Independent_Backup_Marginal_Failure,Independent_Selected_Rho_phy,Independent_Selected_Distance_km,Independent_Actual_Joint_Risk,Correlation_Aware_Selected_Backup,Correlation_Aware_Backup_Lambda,Correlation_Aware_Backup_Marginal_Failure,Correlation_Aware_Selected_Rho_phy,Correlation_Aware_Selected_Distance_km,Correlation_Aware_Actual_Joint_Risk,Selection_Changed,Absolute_Risk_Reduction,Relative_Risk_Reduction
0.3333333333333333,H1,0.0,121,1,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0017794627558628546,0.004012146014675872,8,0.0014120518599208152,0.0008426144500843556,0.025396350832529932,1.836574891644758,3.380692207814249e-06,8,0.0014120518599208152,0.0008426144500843556,0.025396350832529932,1.836574891644758,3.380692207814249e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,121,2,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.002330415795590716,0.0068114864698800804,8,0.0014120518599208152,0.0008426144500843556,0.1712773597674974,0.8822355247676016,5.739456926075032e-06,8,0.0014120518599208152,0.0008426144500843556,0.1712773597674974,0.8822355247676016,5.739456926075032e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,121,3,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0019658641317943366,0.0057191900306794285,8,0.0014120518599208152,0.0008426144500843556,0.02802898486305948,1.78725806527452,4.819072162628876e-06,8,0.0014120518599208152,0.0008426144500843556,0.02802898486305948,1.78725806527452,4.819072162628876e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,121,4,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0020713359132674652,0.0051481556022806236,8,0.0014120518599208152,0.0008426144500843556,0.09898217615586608,1.1564077419430592,4.3379103017643824e-06,8,0.0014120518599208152,0.0008426144500843556,0.09898217615586608,1.1564077419430592,4.3379103017643824e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,121,5,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0018451807516430777,0.005822285417417487,8,0.0014120518599208152,0.0008426144500843556,0.07217003908143543,1.314365145189487,4.905941825231399e-06,8,0.0014120518599208152,0.0008426144500843556,0.07217003908143543,1.314365145189487,4.905941825231399e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,121,6,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0025491705275770007,0.007204440686135348,8,0.0014120518599208152,0.0008426144500843556,0.3540107070824934,0.5192140601550097,6.070565826913294e-06,8,0.0014120518599208152,0.0008426144500843556,0.3540107070824934,0.5192140601550097,6.070565826913294e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,121,7,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0013490309293649773,0.0011296558393272434,8,0.0014120518599208152,0.0008426144500843556,0.12671319237019502,1.0329145370926014,9.518643338393064e-07,8,0.0014120518599208152,0.0008426144500843556,0.12671319237019502,1.0329145370926014,9.518643338393064e-07,False,0.0,0.0
0.3333333333333333,H1,0.0,121,8,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0014120518599208152,0.0008426144500843556,7,0.0013490309293649773,0.0011296558393272434,0.12671319237019502,1.0329145370926014,9.518643338393064e-07,7,0.0013490309293649773,0.0011296558393272434,0.12671319237019502,1.0329145370926014,9.518643338393064e-07,False,0.0,0.0
0.3333333333333333,H1,0.0,122,1,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0017794627558628546,0.004504574563890792,8,0.0014120518599208152,0.0009462170064852319,0.025396350832529932,1.836574891644758,4.262305059334263e-06,8,0.0014120518599208152,0.0009462170064852319,0.025396350832529932,1.836574891644758,4.262305059334263e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,122,2,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.002330415795590716,0.007646169316537805,8,0.0014120518599208152,0.0009462170064852319,0.1712773597674974,0.8822355247676016,7.234935441773633e-06,8,0.0014120518599208152,0.0009462170064852319,0.1712773597674974,0.8822355247676016,7.234935441773633e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,122,3,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0019658641317943366,0.00642045542675841,8,0.0014120518599208152,0.0009462170064852319,0.02802898486305948,1.78725806527452,6.075144114179205e-06,8,0.0014120518599208152,0.0009462170064852319,0.02802898486305948,1.78725806527452,6.075144114179205e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,122,4,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0020713359132674652,0.005779606625333598,8,0.0014120518599208152,0.0009462170064852319,0.09898217615586608,1.1564077419430592,5.46876207968537e-06,8,0.0014120518599208152,0.0009462170064852319,0.09898217615586608,1.1564077419430592,5.46876207968537e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,122,5,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0018451807516430777,0.0065361503779848154,8,0.0014120518599208152,0.0009462170064852319,0.07217003908143543,1.314365145189487,6.184616644594109e-06,8,0.0014120518599208152,0.0009462170064852319,0.07217003908143543,1.314365145189487,6.184616644594109e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,122,6,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0025491705275770007,0.008087079983693247,8,0.0014120518599208152,0.0009462170064852319,0.3540107070824934,0.5192140601550097,7.652132613376862e-06,8,0.0014120518599208152,0.0009462170064852319,0.3540107070824934,0.5192140601550097,7.652132613376862e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,122,7,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0013490309293649773,0.0012685287838512407,8,0.0014120518599208152,0.0009462170064852319,0.12671319237019502,1.0329145370926014,1.2003035084960729e-06,8,0.0014120518599208152,0.0009462170064852319,0.12671319237019502,1.0329145370926014,1.2003035084960729e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,122,8,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0014120518599208152,0.0009462170064852319,7,0.0013490309293649773,0.0012685287838512407,0.12671319237019502,1.0329145370926014,1.2003035084960729e-06,7,0.0013490309293649773,0.0012685287838512407,0.12671319237019502,1.0329145370926014,1.2003035084960729e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,123,1,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0017794627558628546,0.007331565016337472,8,0.0014120518599208152,0.0015417754235369234,0.025396350832529932,1.836574891644758,1.1303626758252198e-05,8,0.0014120518599208152,0.0015417754235369234,0.025396350832529932,1.836574891644758,1.1303626758252198e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,123,2,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.002330415795590716,0.012432419081531742,8,0.0014120518599208152,0.0015417754235369234,0.1712773597674974,0.8822355247676016,1.916799819501713e-05,8,0.0014120518599208152,0.0015417754235369234,0.1712773597674974,0.8822355247676016,1.916799819501713e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,123,3,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0019658641317943366,0.01044349550616806,8,0.0014120518599208152,0.0015417754235369234,0.02802898486305948,1.78725806527452,1.6101524707228215e-05,8,0.0014120518599208152,0.0015417754235369234,0.02802898486305948,1.78725806527452,1.6101524707228215e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,123,4,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0020713359132674652,0.009402996749834787,8,0.0014120518599208152,0.0015417754235369234,0.09898217615586608,1.1564077419430592,1.4497309296492842e-05,8,0.0014120518599208152,0.0015417754235369234,0.09898217615586608,1.1564077419430592,1.4497309296492842e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,123,5,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0018451807516430777,0.010631295798092176,8,0.0014120518599208152,0.0015417754235369234,0.07217003908143543,1.314365145189487,1.639107058184988e-05,8,0.0014120518599208152,0.0015417754235369234,0.07217003908143543,1.314365145189487,1.639107058184988e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,123,6,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0025491705275770007,0.013147491336389368,8,0.0014120518599208152,0.0015417754235369234,0.3540107070824934,0.5192140601550097,2.027047902360975e-05,8,0.0014120518599208152,0.0015417754235369234,0.3540107070824934,0.5192140601550097,2.027047902360975e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,123,7,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0013490309293649773,0.0020667435075263844,8,0.0014120518599208152,0.0015417754235369234,0.12671319237019502,1.0329145370926014,3.186454346658678e-06,8,0.0014120518599208152,0.0015417754235369234,0.12671319237019502,1.0329145370926014,3.186454346658678e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,123,8,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0014120518599208152,0.0015417754235369234,7,0.0013490309293649773,0.0020667435075263844,0.12671319237019502,1.0329145370926014,3.186454346658678e-06,7,0.0013490309293649773,0.0020667435075263844,0.12671319237019502,1.0329145370926014,3.186454346658678e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,124,1,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0017794627558628546,0.007067338494011018,8,0.0014120518599208152,0.0014860544184332456,0.025396350832529932,1.836574891644758,1.0502449595588434e-05,8,0.0014120518599208152,0.0014860544184332456,0.025396350832529932,1.836574891644758,1.0502449595588434e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,124,2,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.002330415795590716,0.01198547285322851,8,0.0014120518599208152,0.0014860544184332456,0.1712773597674974,0.8822355247676016,1.7811064890551946e-05,8,0.0014120518599208152,0.0014860544184332456,0.1712773597674974,0.8822355247676016,1.7811064890551946e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,124,3,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0019658641317943366,0.010067686276807996,8,0.0014120518599208152,0.0014860544184332456,0.02802898486305948,1.78725806527452,1.4961129675050274e-05,8,0.0014120518599208152,0.0014860544184332456,0.02802898486305948,1.78725806527452,1.4961129675050274e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,124,4,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0020713359132674652,0.00906445816494221,8,0.0014120518599208152,0.0014860544184332456,0.09898217615586608,1.1564077419430592,1.347027810671568e-05,8,0.0014120518599208152,0.0014860544184332456,0.09898217615586608,1.1564077419430592,1.347027810671568e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,124,5,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0018451807516430777,0.01024876362944592,8,0.0014120518599208152,0.0014860544184332456,0.07217003908143543,1.314365145189487,1.5230220475016057e-05,8,0.0014120518599208152,0.0014860544184332456,0.07217003908143543,1.314365145189487,1.5230220475016057e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,124,6,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0025491705275770007,0.012675003543301422,8,0.0014120518599208152,0.0014860544184332456,0.3540107070824934,0.5192140601550097,1.8835745019180122e-05,8,0.0014120518599208152,0.0014860544184332456,0.3540107070824934,0.5192140601550097,1.8835745019180122e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,124,7,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0013490309293649773,0.0019920686676942463,8,0.0014120518599208152,0.0014860544184332456,0.12671319237019502,1.0329145370926014,2.9603224454494635e-06,8,0.0014120518599208152,0.0014860544184332456,0.12671319237019502,1.0329145370926014,2.9603224454494635e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,124,8,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0014120518599208152,0.0014860544184332456,7,0.0013490309293649773,0.0019920686676942463,0.12671319237019502,1.0329145370926014,2.9603224454494635e-06,7,0.0013490309293649773,0.0019920686676942463,0.12671319237019502,1.0329145370926014,2.9603224454494635e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,125,1,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0017794627558628546,0.007067991589318077,8,0.0014120518599208152,0.0014861921309882798,0.025396350832529932,1.836574891644758,1.0504393481935872e-05,8,0.0014120518599208152,0.0014861921309882798,0.025396350832529932,1.836574891644758,1.0504393481935872e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,125,2,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.002330415795590716,0.011986577684070137,8,0.0014120518599208152,0.0014861921309882798,0.1712773597674974,0.8822355247676016,1.7814357431544756e-05,8,0.0014120518599208152,0.0014861921309882798,0.1712773597674974,0.8822355247676016,1.7814357431544756e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,125,3,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0019658641317943366,0.010068615226495617,8,0.0014120518599208152,0.0014861921309882798,0.02802898486305948,1.78725806527452,1.4963896719566562e-05,8,0.0014120518599208152,0.0014861921309882798,0.02802898486305948,1.78725806527452,1.4963896719566562e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,125,4,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0020713359132674652,0.009065294970764333,8,0.0014120518599208152,0.0014861921309882798,0.09898217615586608,1.1564077419430592,1.347277005063758e-05,8,0.0014120518599208152,0.0014861921309882798,0.09898217615586608,1.1564077419430592,1.347277005063758e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,125,5,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0018451807516430777,0.01024970920056925,8,0.0014120518599208152,0.0014861921309882798,0.07217003908143543,1.314365145189487,1.5233037158804191e-05,8,0.0014120518599208152,0.0014861921309882798,0.07217003908143543,1.314365145189487,1.5233037158804191e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,125,6,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0025491705275770007,0.01267617152699493,8,0.0014120518599208152,0.0014861921309882798,0.3540107070824934,0.5192140601550097,1.883922637447755e-05,8,0.0014120518599208152,0.0014861921309882798,0.3540107070824934,0.5192140601550097,1.883922637447755e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,125,7,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0013490309293649773,0.0019922532257533186,8,0.0014120518599208152,0.0014861921309882798,0.12671319237019502,1.0329145370926014,2.9608710670505993e-06,8,0.0014120518599208152,0.0014861921309882798,0.12671319237019502,1.0329145370926014,2.9608710670505993e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,125,8,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0014120518599208152,0.0014861921309882798,7,0.0013490309293649773,0.0019922532257533186,0.12671319237019502,1.0329145370926014,2.9608710670505993e-06,7,0.0013490309293649773,0.0019922532257533186,0.12671319237019502,1.0329145370926014,2.9608710670505993e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,126,1,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0017794627558628546,0.005707509868210487,8,0.0014120518599208152,0.0011994742461724323,0.025396350832529932,1.836574891644758,6.846011096693493e-06,8,0.0014120518599208152,0.0011994742461724323,0.025396350832529932,1.836574891644758,6.846011096693493e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,126,2,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.002330415795590716,0.009683969417108555,8,0.0014120518599208152,0.0011994742461724323,0.1712773597674974,0.8822355247676016,1.1615671916543173e-05,8,0.0014120518599208152,0.0011994742461724323,0.1712773597674974,0.8822355247676016,1.1615671916543173e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,126,3,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0019658641317943366,0.008132928014711535,8,0.0014120518599208152,0.0011994742461724323,0.02802898486305948,1.78725806527452,9.755237699620775e-06,8,0.0014120518599208152,0.0011994742461724323,0.02802898486305948,1.78725806527452,9.755237699620775e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,126,4,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0020713359132674652,0.007321781828236646,8,0.0014120518599208152,0.0011994742461724323,0.09898217615586608,1.1564077419430592,8.782288739063165e-06,8,0.0014120518599208152,0.0011994742461724323,0.09898217615586608,1.1564077419430592,8.782288739063165e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,126,5,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0018451807516430777,0.00827935249388749,8,0.0014120518599208152,0.0011994742461724323,0.07217003908143543,1.314365145189487,9.930870091401545e-06,8,0.0014120518599208152,0.0011994742461724323,0.07217003908143543,1.314365145189487,9.930870091401545e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,126,6,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0025491705275770007,0.010241780635221796,8,0.0014120518599208152,0.0011994742461724323,0.3540107070824934,0.5192140601550097,1.228475210689608e-05,8,0.0014120518599208152,0.0011994742461724323,0.3540107070824934,0.5192140601550097,1.228475210689608e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,126,7,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0013490309293649773,0.0016079840904893073,8,0.0014120518599208152,0.0011994742461724323,0.12671319237019502,1.0329145370926014,1.928735504796926e-06,8,0.0014120518599208152,0.0011994742461724323,0.12671319237019502,1.0329145370926014,1.928735504796926e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,126,8,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0014120518599208152,0.0011994742461724323,7,0.0013490309293649773,0.0016079840904893073,0.12671319237019502,1.0329145370926014,1.928735504796926e-06,7,0.0013490309293649773,0.0016079840904893073,0.12671319237019502,1.0329145370926014,1.928735504796926e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,127,1,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0017794627558628546,0.010417560527021212,8,0.0014120518599208152,0.0021934303410347284,0.025396350832529932,1.836574891644758,2.2850193339534063e-05,8,0.0014120518599208152,0.0021934303410347284,0.025396350832529932,1.836574891644758,2.2850193339534063e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,127,2,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.002330415795590716,0.01764629479119695,8,0.0014120518599208152,0.0021934303410347284,0.1712773597674974,0.8822355247676016,3.870591840185448e-05,8,0.0014120518599208152,0.0021934303410347284,0.1712773597674974,0.8822355247676016,3.870591840185448e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,127,3,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0019658641317943366,0.014829543209926214,8,0.0014120518599208152,0.0021934303410347284,0.02802898486305948,1.78725806527452,3.2527570020337696e-05,8,0.0014120518599208152,0.0021934303410347284,0.02802898486305948,1.78725806527452,3.2527570020337696e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,127,4,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0020713359132674652,0.013355013992738559,8,0.0014120518599208152,0.0021934303410347284,0.09898217615586608,1.1564077419430592,2.9293292896616106e-05,8,0.0014120518599208152,0.0021934303410347284,0.09898217615586608,1.1564077419430592,2.9293292896616106e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,127,5,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0018451807516430777,0.015095612076910712,8,0.0014120518599208152,0.0021934303410347284,0.07217003908143543,1.314365145189487,3.3111173545986225e-05,8,0.0014120518599208152,0.0021934303410347284,0.07217003908143543,1.314365145189487,3.3111173545986225e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,127,6,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0025491705275770007,0.018658407552317985,8,0.0014120518599208152,0.0021934303410347284,0.3540107070824934,0.5192140601550097,4.092591724064579e-05,8,0.0014120518599208152,0.0021934303410347284,0.3540107070824934,0.5192140601550097,4.092591724064579e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,127,7,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0013490309293649773,0.0029399573037166634,8,0.0014120518599208152,0.0021934303410347284,0.12671319237019502,1.0329145370926014,6.448591551318782e-06,8,0.0014120518599208152,0.0021934303410347284,0.12671319237019502,1.0329145370926014,6.448591551318782e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,127,8,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0014120518599208152,0.0021934303410347284,7,0.0013490309293649773,0.0029399573037166634,0.12671319237019502,1.0329145370926014,6.448591551318782e-06,7,0.0013490309293649773,0.0029399573037166634,0.12671319237019502,1.0329145370926014,6.448591551318782e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,128,1,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0017794627558628546,0.007171366988594623,8,0.0014120518599208152,0.0015079909092432897,0.025396350832529932,1.836574891644758,1.0814356225648118e-05,8,0.0014120518599208152,0.0015079909092432897,0.025396350832529932,1.836574891644758,1.0814356225648118e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,128,2,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.002330415795590716,0.012161449773044394,8,0.0014120518599208152,0.0015079909092432897,0.1712773597674974,0.8822355247676016,1.8339355700969813e-05,8,0.0014120518599208152,0.0015079909092432897,0.1712773597674974,0.8822355247676016,1.8339355700969813e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,128,3,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0019658641317943366,0.010215651037822572,8,0.0014120518599208152,0.0015079909092432897,0.02802898486305948,1.78725806527452,1.5405108897038216e-05,8,0.0014120518599208152,0.0015079909092432897,0.02802898486305948,1.78725806527452,1.5405108897038216e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,128,4,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0020713359132674652,0.009197747077870857,8,0.0014120518599208152,0.0015079909092432897,0.09898217615586608,1.1564077419430592,1.3870118978948283e-05,8,0.0014120518599208152,0.0015079909092432897,0.09898217615586608,1.1564077419430592,1.3870118978948283e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,128,5,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0018451807516430777,0.010399375680120145,8,0.0014120518599208152,0.0015079909092432897,0.07217003908143543,1.314365145189487,1.568216398742693e-05,8,0.0014120518599208152,0.0015079909092432897,0.07217003908143543,1.314365145189487,1.568216398742693e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,128,6,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0025491705275770007,0.01286103846541151,8,0.0014120518599208152,0.0015079909092432897,0.3540107070824934,0.5192140601550097,1.9394329089268824e-05,8,0.0014120518599208152,0.0015079909092432897,0.3540107070824934,0.5192140601550097,1.9394329089268824e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,128,7,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0013490309293649773,0.0020214671571985973,8,0.0014120518599208152,0.0015079909092432897,0.12671319237019502,1.0329145370926014,3.048354096389361e-06,8,0.0014120518599208152,0.0015079909092432897,0.12671319237019502,1.0329145370926014,3.048354096389361e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,128,8,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0014120518599208152,0.0015079909092432897,7,0.0013490309293649773,0.0020214671571985973,0.12671319237019502,1.0329145370926014,3.048354096389361e-06,7,0.0013490309293649773,0.0020214671571985973,0.12671319237019502,1.0329145370926014,3.048354096389361e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,129,1,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0017794627558628546,0.006615600787247656,8,0.0014120518599208152,0.001390817542620751,0.025396350832529932,1.836574891644758,9.201093629879692e-06,8,0.0014120518599208152,0.001390817542620751,0.025396350832529932,1.836574891644758,9.201093629879692e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,129,2,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.002330415795590716,0.011221153555430335,8,0.0014120518599208152,0.001390817542620751,0.1712773597674974,0.8822355247676016,1.5606577213333723e-05,8,0.0014120518599208152,0.001390817542620751,0.1712773597674974,0.8822355247676016,1.5606577213333723e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,129,3,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0019658641317943366,0.009425081156629487,8,0.0014120518599208152,0.001390817542620751,0.02802898486305948,1.78725806527452,1.3108568213264569e-05,8,0.0014120518599208152,0.001390817542620751,0.02802898486305948,1.78725806527452,1.3108568213264569e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,129,4,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0020713359132674652,0.008485612808084353,8,0.0014120518599208152,0.001390817542620751,0.09898217615586608,1.1564077419430592,1.180193915337105e-05,8,0.0014120518599208152,0.001390817542620751,0.09898217615586608,1.1564077419430592,1.180193915337105e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,129,5,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0018451807516430777,0.009594656713496564,8,0.0014120518599208152,0.001390817542620751,0.07217003908143543,1.314365145189487,1.3344416872554983e-05,8,0.0014120518599208152,0.001390817542620751,0.07217003908143543,1.314365145189487,1.3344416872554983e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,129,6,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0025491705275770007,0.011866977138511193,8,0.0014120518599208152,0.001390817542620751,0.3540107070824934,0.5192140601550097,1.650479998212077e-05,8,0.0014120518599208152,0.001390817542620751,0.3540107070824934,0.5192140601550097,1.650479998212077e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,129,7,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0013490309293649773,0.0018644331078025013,8,0.0014120518599208152,0.001390817542620751,0.12671319237019502,1.0329145370926014,2.5930862733746447e-06,8,0.0014120518599208152,0.001390817542620751,0.12671319237019502,1.0329145370926014,2.5930862733746447e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,129,8,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0014120518599208152,0.001390817542620751,7,0.0013490309293649773,0.0018644331078025013,0.12671319237019502,1.0329145370926014,2.5930862733746447e-06,7,0.0013490309293649773,0.0018644331078025013,0.12671319237019502,1.0329145370926014,2.5930862733746447e-06,False,0.0,0.0
0.3333333333333333,H1,0.0,130,1,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0017794627558628546,0.006955212553898999,8,0.0014120518599208152,0.0014624124529563807,0.025396350832529932,1.836574891644758,1.0171389451780449e-05,8,0.0014120518599208152,0.0014624124529563807,0.025396350832529932,1.836574891644758,1.0171389451780449e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,130,2,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.002330415795590716,0.011795783659608844,8,0.0014120518599208152,0.0014624124529563807,0.1712773597674974,0.8822355247676016,1.725030091619136e-05,8,0.0014120518599208152,0.0014624124529563807,0.1712773597674974,0.8822355247676016,1.725030091619136e-05,False,0.0,0.0
0.3333333333333333,H1,0.0,130,3,0.0019128140831276555,0.0003870166801326754,0.20232843512938892,0.0019658641317943366,0.009908196720126562,8,0.0014120518599208152,0.0014624124529563807,0.02802898486305948,1.78725806527452,1.448987026985465e-05,8,0.0014120518599208152,0.0014624124529563807,0.02802898486305948,1.78725806527452,1.448987026985465e-05,False,0.0,0.0
