arm,unit,step,loss,gradient_norm_before_clip,parameter_update_norm,prediction_shift
V1,148,1180,34607.92578125,1454.668212890625,0.0030559711158275604,0.016618728637695312
V1,148,1181,31695.375,1348.3282470703125,0.003055908950045705,0.01661825180053711
V1,148,1182,28837.59375,1299.5955810546875,0.0030552225653082132,0.016620099544525146
V1,148,1183,32946.34765625,1376.25244140625,0.003054777393117547,0.016618281602859497
V1,148,1184,29261.6953125,1352.605712890625,0.0030574079137295485,0.016619205474853516
V1,149,1185,30681.333984375,1351.3077392578125,0.003055865876376629,0.01661968231201172
V1,149,1186,34117.22265625,1430.620361328125,0.003055125940591097,0.016617298126220703
V1,149,1187,34016.06640625,1417.318115234375,0.0030550817027688026,0.016619563102722168
V1,149,1188,43119.5234375,1591.6070556640625,0.0030568698421120644,0.0166168212890625
V1,149,1189,29167.14453125,1331.507568359375,0.003056311747059226,0.016618192195892334
V1,149,1190,34611.6796875,1397.475341796875,0.0030557552818208933,0.01661735773086548
V1,149,1191,35734.5703125,1475.314453125,0.0030552882235497236,0.016616851091384888
V1,149,1192,37120.62109375,1541.7135009765625,0.003052904736250639,0.01661825180053711
V1,150,1193,35919.96875,1467.5821533203125,0.003052904037758708,0.016616255044937134
V1,150,1194,36505.234375,1503.4354248046875,0.0030523661989718676,0.016618162393569946
V1,150,1195,33929.76171875,1428.993896484375,0.0030518772546201944,0.01661655306816101
V1,150,1196,40130.6171875,1568.7802734375,0.003051664913073182,0.016617774963378906
V1,150,1197,36846.4921875,1479.0828857421875,0.003051784122362733,0.016617894172668457
V1,150,1198,34493.0234375,1454.3699951171875,0.003051229054108262,0.016615360975265503
V1,150,1199,36683.27734375,1499.323974609375,0.0030510115902870893,0.016617506742477417
V1,150,1200,26362.720703125,1297.176025390625,0.0030509759671986103,0.016614675521850586
V1,151,1201,44770.1875,1608.3612060546875,0.0030503314919769764,0.016616910696029663
V1,151,1202,40070.0625,1539.701416015625,0.003049309831112623,0.01661628484725952
V1,151,1203,38683.890625,1517.182861328125,0.0030490122735500336,0.01661422848701477
V1,151,1204,47391.671875,1741.6258544921875,0.003051202977076173,0.016617536544799805
V1,151,1205,43911.40234375,1607.7889404296875,0.0030515489634126425,0.016615957021713257
V1,151,1206,42838.37890625,1599.70361328125,0.0030496588442474604,0.016613364219665527
V1,151,1207,37387.87890625,1470.9906005859375,0.0030492455698549747,0.01661542057991028
V1,151,1208,42033.2578125,1626.24267578125,0.003048410639166832,0.01661515235900879
V1,152,1209,40016.9375,1555.55322265625,0.003048629267141223,0.016613811254501343
V1,152,1210,35651.6484375,1478.143798828125,0.0030477670952677727,0.01661515235900879
V1,152,1211,37510.08203125,1513.712646484375,0.0030471680220216513,0.016614705324172974
V1,152,1212,28613.69921875,1341.18310546875,0.0030482655856758356,0.01661539077758789
V1,152,1213,36816.88671875,1501.35400390625,0.0030480714049190283,0.016612589359283447
V1,152,1214,36357.9375,1496.4312744140625,0.003047565696761012,0.016614288091659546
V1,152,1215,37873.74609375,1507.7003173828125,0.0030467775650322437,0.01661396026611328
V1,152,1216,45215.0390625,1667.0908203125,0.003048809478059411,0.016614198684692383
V1,153,1217,40867.9375,1586.088134765625,0.003047612961381674,0.016611695289611816
V1,153,1218,44258.83984375,1654.334716796875,0.003047269769012928,0.016613483428955078
V1,153,1219,40117.04296875,1559.3092041015625,0.0030468455515801907,0.01661333441734314
V1,153,1220,34736.22265625,1466.0428466796875,0.0030443586874753237,0.01661229133605957
V1,153,1221,39497.87890625,1571.829833984375,0.003044182900339365,0.01661282777786255
V1,153,1222,41167.0703125,1574.62451171875,0.0030427954625338316,0.01661217212677002
V1,153,1223,45341.2421875,1668.5264892578125,0.003043288830667734,0.01661267876625061
V1,153,1224,28173.951171875,1334.57177734375,0.0030415558721870184,0.01661229133605957
V1,154,1225,41234.5,1577.63037109375,0.003041274379938841,0.01661050319671631
V1,154,1226,39807.62890625,1535.314697265625,0.003040576120838523,0.016611874103546143
V1,154,1227,48508.1640625,1715.892578125,0.0030404650606215,0.016611546277999878
V1,154,1228,34298.4453125,1371.0606689453125,0.003041183575987816,0.016611576080322266
V1,154,1229,40423.65625,1547.32421875,0.0030399688985198736,0.016610711812973022
V1,154,1230,43050.28125,1605.1317138671875,0.003040161682292819,0.016611039638519287
V1,154,1231,44440.921875,1636.9019775390625,0.003040137467905879,0.016611069440841675
V1,154,1232,46918.4609375,1677.414794921875,0.0030403228010982275,0.01661086082458496
V1,155,1233,39603.04296875,1519.49462890625,0.003040201496332884,0.016610562801361084
V1,155,1234,44341.4921875,1650.9383544921875,0.0030403125565499067,0.016610145568847656
V1,155,1235,38582.4453125,1519.2554931640625,0.0030405514407902956,0.016609996557235718
V1,155,1236,32822.83203125,1417.5831298828125,0.0030398156959563494,0.01660919189453125
V1,155,1237,43343.09375,1601.8475341796875,0.0030397973023355007,0.016609787940979004
V1,155,1238,37154.94140625,1492.7647705078125,0.003039728617295623,0.0166093111038208
V1,155,1239,40656.80859375,1570.8330078125,0.0030403409618884325,0.01660946011543274
V1,155,1240,43349.23828125,1602.0478515625,0.0030417561065405607,0.01661086082458496
V1,156,1241,29851.333984375,1315.016357421875,0.0030408732127398252,0.016609102487564087
V1,156,1242,32619.650390625,1403.3310546875,0.0030398282688111067,0.016609132289886475
V1,156,1243,36188.640625,1466.283935546875,0.0030398364178836346,0.016608595848083496
V1,156,1244,35423.9765625,1424.6744384765625,0.003040699288249016,0.016608238220214844
V1,156,1245,32419.9296875,1388.732177734375,0.003040522336959839,0.01660841703414917
V1,156,1246,32799.5390625,1387.8948974609375,0.003039684146642685,0.01660817861557007
V1,156,1247,33476.5625,1402.17919921875,0.003039467381313443,0.01660946011543274
V1,156,1248,34732.1015625,1461.78515625,0.003037442220374942,0.016607046127319336
V1,157,1249,43590.10546875,1640.850341796875,0.00303701707161963,0.0166071355342865
V1,157,1250,36776.59375,1493.5361328125,0.0030360498931258917,0.016607463359832764
V1,157,1251,38878.75,1548.08935546875,0.003036229871213436,0.016607284545898438
V1,157,1252,43581.4609375,1649.9739990234375,0.0030356128700077534,0.016608715057373047
V1,157,1253,37953.58203125,1536.82861328125,0.0030358678195625544,0.01660674810409546
V1,157,1254,40987.98046875,1586.16357421875,0.0030356019269675016,0.016606420278549194
V1,157,1255,40043.60546875,1550.4395751953125,0.0030343416146934032,0.016606122255325317
V1,157,1256,45208.50390625,1712.842041015625,0.0030357111245393753,0.01660943031311035
V1,158,1257,34783.52734375,1456.9444580078125,0.0030349884182214737,0.016606271266937256
V1,158,1258,41906.52734375,1611.43359375,0.0030337045900523663,0.0166054368019104
V1,158,1259,41134.07421875,1579.4581298828125,0.0030343520920723677,0.016607969999313354
V1,158,1260,38492.36328125,1508.68115234375,0.003035037312656641,0.01660633087158203
V1,158,1261,40432.66796875,1564.6885986328125,0.0030343602411448956,0.016605406999588013
V1,158,1262,39485.38671875,1548.595947265625,0.003033807035535574,0.01660686731338501
V1,158,1263,38845.5703125,1548.6986083984375,0.003033838700503111,0.016604870557785034
V1,158,1264,30532.828125,1386.018310546875,0.0030333236791193485,0.016605138778686523
V1,159,1265,37018.54296875,1513.3516845703125,0.003033127635717392,0.016606450080871582
V1,159,1266,30255.80078125,1350.2532958984375,0.003034190973266959,0.01660439372062683
V1,159,1267,35124.45703125,1449.07861328125,0.003033837303519249,0.016606241464614868
V1,159,1268,39212.4140625,1525.006103515625,0.0030289776623249054,0.01660323143005371
V1,159,1269,32677.8671875,1411.8538818359375,0.0030295480974018574,0.016603827476501465
V1,159,1270,33350.49609375,1440.8089599609375,0.0030296752229332924,0.01660594344139099
V1,159,1271,36298.9921875,1453.440185546875,0.0030301634687930346,0.016603678464889526
V1,159,1272,39364.7734375,1568.1627197265625,0.0030281131621450186,0.016605615615844727
V1,160,1273,31810.4140625,1365.0074462890625,0.003028484992682934,0.016603320837020874
V1,160,1274,34368.88671875,1428.78564453125,0.0030281434301286936,0.01660466194152832
V1,160,1275,34000.390625,1406.08984375,0.003028749255463481,0.01660272479057312
V1,160,1276,37940.4375,1497.0360107421875,0.003028503153473139,0.016605138778686523
V1,160,1277,35148.75390625,1432.576171875,0.00302943610586226,0.016602814197540283
V1,160,1278,31763.87890625,1360.4281005859375,0.0030296144541352987,0.01660442352294922
V1,160,1279,32882.6953125,1390.1392822265625,0.003028678707778454,0.016602247953414917
V1,160,1280,40610.8359375,1621.4586181640625,0.0030281911604106426,0.016604900360107422
V1,161,1281,43555.4453125,1639.058837890625,0.0030273825395852327,0.016601741313934326
V1,161,1282,39626.1171875,1534.4117431640625,0.0030272873118519783,0.016603320837020874
V1,161,1283,40418.10546875,1548.096923828125,0.0030269641429185867,0.01660338044166565
V1,161,1284,64205.52734375,1941.8258056640625,0.0030315674375742674,0.0166013240814209
V1,161,1285,39280.4453125,1535.316162109375,0.0030298137571662664,0.01660287380218506
V1,161,1286,39240.140625,1541.4979248046875,0.0030303022358566523,0.016601234674453735
V1,161,1287,47735.65234375,1689.85009765625,0.0030300479847937822,0.01660272479057312
V1,161,1288,42490.34765625,1571.5648193359375,0.003029205370694399,0.016602754592895508
V1,162,1289,31306.44921875,1359.5623779296875,0.003029219340533018,0.016600728034973145
V1,162,1290,37506.4921875,1488.5128173828125,0.003028778126463294,0.016602247953414917
V1,162,1291,33608.46484375,1392.5343017578125,0.00302817951887846,0.016602158546447754
V1,162,1292,36397.640625,1486.314453125,0.003031368600204587,0.016600608825683594
V1,162,1293,37222.35546875,1486.2275390625,0.00303283566609025,0.016602277755737305
V1,162,1294,31016.75390625,1346.947509765625,0.003031169530004263,0.016601264476776123
V1,162,1295,34831.90625,1430.2178955078125,0.003029599552974105,0.0166013240814209
V1,162,1296,30794.62109375,1294.5555419921875,0.003029539482668042,0.01660013198852539
V1,163,1297,37578.9609375,1502.1492919921875,0.00302889384329319,0.016601204872131348
V1,163,1298,40383.1875,1555.8607177734375,0.0030289050191640854,0.016601085662841797
V1,163,1299,42287.19921875,1612.1756591796875,0.0030285923276096582,0.016600459814071655
V1,163,1300,48011.19140625,1739.177978515625,0.0030264833476394415,0.01659870147705078
V1,163,1301,39695.53125,1570.5452880859375,0.003026127116754651,0.01660054922103882
V1,163,1302,38342.234375,1513.1734619140625,0.0030263150110840797,0.016599982976913452
V1,163,1303,43554.7890625,1620.9801025390625,0.00302613852545619,0.01660016179084778
V1,163,1304,36816.55859375,1453.58447265625,0.003025541314855218,0.016600847244262695
V1,164,1305,36548.875,1500.2900390625,0.003026173450052738,0.01659819483757019
V1,164,1306,42379.87890625,1598.5240478515625,0.003025661688297987,0.016599416732788086
V1,164,1307,40577.77734375,1560.9749755859375,0.003024198580533266,0.016599297523498535
V1,164,1308,41094.52734375,1560.9500732421875,0.0030231971759349108,0.016598939895629883
V1,164,1309,38952.12890625,1534.716552734375,0.0030223941430449486,0.01659885048866272
V1,164,1310,42264.5859375,1602.361328125,0.003022359684109688,0.016598999500274658
V1,164,1311,38701.84375,1529.986328125,0.003022093093022704,0.016598790884017944
V1,164,1312,37351.26953125,1493.261474609375,0.0030250598210841417,0.016599178314208984
V1,165,1313,41222.8046875,1578.4774169921875,0.0030244358349591494,0.01659679412841797
V1,165,1314,38978.11328125,1531.090576171875,0.0030240246560424566,0.016598045825958252
V1,165,1315,39884.34375,1538.7020263671875,0.003024196485057473,0.01659819483757019
V1,165,1316,48679.734375,1771.0721435546875,0.003023536643013358,0.016598224639892578
V1,165,1317,40914.87890625,1573.724609375,0.003023195546120405,0.016597986221313477
V1,165,1318,40537.83984375,1535.3729248046875,0.003022596938535571,0.01659756898880005
V1,165,1319,39447.81640625,1555.127685546875,0.0030223645735532045,0.016597509384155273
V1,165,1320,41707.55078125,1633.9437255859375,0.003025975776836276,0.016598939895629883
V1,166,1321,31264.314453125,1338.2564697265625,0.003025130135938525,0.016597449779510498
V1,166,1322,35190.78515625,1454.8521728515625,0.0030245680827647448,0.016597121953964233
V1,166,1323,28811.689453125,1282.828857421875,0.0030250060372054577,0.016597241163253784
V1,166,1324,15656.6513671875,958.5342407226562,0.0030241108033806086,0.016597747802734375
V1,166,1325,28907.9921875,1282.59423828125,0.0030236050952225924,0.016596317291259766
V1,166,1326,30338.140625,1332.6705322265625,0.0030229296535253525,0.016596347093582153
V1,166,1327,32974.4140625,1386.096923828125,0.0030232013668864965,0.016596466302871704
V1,166,1328,39631.5390625,1545.6484375,0.003024660050868988,0.016596078872680664
V1,167,1329,30224.5703125,1340.7403564453125,0.003023830009624362,0.016598045825958252
V1,167,1330,34578.9453125,1434.556884765625,0.003023403463885188,0.016595810651779175
V1,167,1331,31407.822265625,1356.13427734375,0.003023053053766489,0.016595929861068726
V1,167,1332,33069.96484375,1361.13037109375,0.0030218171887099743,0.01659536361694336
V1,167,1333,33573.09765625,1404.512939453125,0.0030208812095224857,0.01659494638442993
V1,167,1334,29600.6171875,1318.67822265625,0.00302061066031456,0.016595423221588135
V1,167,1335,33072.85546875,1400.5548095703125,0.003020589705556631,0.01659533381462097
V1,167,1336,32390.560546875,1413.121337890625,0.0030223631765693426,0.016594648361206055
V1,168,1337,38720.640625,1515.4820556640625,0.0030216064769774675,0.016596823930740356
V1,168,1338,34522.74609375,1433.9542236328125,0.0030220025219023228,0.016594886779785156
V1,168,1339,35334.59765625,1457.2158203125,0.003021260956302285,0.016594380140304565
V1,168,1340,28016.19140625,1325.8818359375,0.003021868411451578,0.016595125198364258
V1,168,1341,36759.1015625,1486.1075439453125,0.0030215797014534473,0.016594022512435913
V1,168,1342,37294.125,1497.7547607421875,0.003021487034857273,0.01659563183784485
V1,168,1343,34544.31640625,1429.6258544921875,0.0030208975076675415,0.0165938138961792
V1,168,1344,27437.3671875,1261.704833984375,0.0030194343999028206,0.01659393310546875
V1,169,1345,38666.48828125,1536.5338134765625,0.0030188208911567926,0.016593247652053833
V1,169,1346,37019.015625,1517.6302490234375,0.003018717048689723,0.016595184803009033
V1,169,1347,38597.3515625,1520.9241943359375,0.003018551040440798,0.016592949628829956
V1,169,1348,49549.953125,1738.8067626953125,0.0030188329983502626,0.016593217849731445
V1,169,1349,35776.87890625,1480.3741455078125,0.003018306801095605,0.016593247652053833
V1,169,1350,38094.4765625,1539.5289306640625,0.0030190227553248405,0.016595005989074707
V1,169,1351,41353.625,1567.42236328125,0.003018136601895094,0.016591876745224
V1,169,1352,41568.1953125,1631.4178466796875,0.0030169449746608734,0.016591548919677734
V1,170,1353,25846.93359375,1232.6407470703125,0.0030166341457515955,0.016594290733337402
V1,170,1354,24752.09765625,1203.0450439453125,0.003016717964783311,0.016592323780059814
V1,170,1355,28212.58203125,1284.0584716796875,0.003017229260876775,0.016591936349868774
V1,170,1356,41596.4765625,1598.64111328125,0.003017613897100091,0.016593217849731445
V1,170,1357,25887.328125,1230.9013671875,0.003018348477780819,0.0165921151638031
V1,170,1358,30744.580078125,1364.0750732421875,0.0030183172784745693,0.016592949628829956
V1,170,1359,23591.68359375,1154.476318359375,0.0030174541752785444,0.016591787338256836
V1,170,1360,29942.765625,1351.4765625,0.0030163477640599012,0.016590595245361328
V1,171,1361,34983.640625,1450.6273193359375,0.0030153507832437754,0.01659291982650757
V1,171,1362,34821.359375,1432.9324951171875,0.0030155491549521685,0.016591250896453857
V1,171,1363,32648.23828125,1389.97900390625,0.003014974994584918,0.01659265160560608
V1,171,1364,35416.87109375,1431.803955078125,0.0030117505230009556,0.01658916473388672
V1,171,1365,34418.72265625,1442.84912109375,0.003011279506608844,0.01659056544303894
V1,171,1366,33312.01171875,1397.0474853515625,0.003012170549482107,0.016591966152191162
V1,171,1367,35008.234375,1430.9725341796875,0.003011296968907118,0.016589432954788208
V1,171,1368,32718.333984375,1443.669677734375,0.003011279972270131,0.016591548919677734
V1,172,1369,36422.72265625,1433.818359375,0.0030123775359243155,0.01659032702445984
V1,172,1370,34450.1640625,1398.4725341796875,0.003012070432305336,0.01659134030342102
V1,172,1371,34708.48046875,1415.86279296875,0.003011944703757763,0.016589313745498657
V1,172,1372,32553.12890625,1353.4140625,0.0030106687918305397,0.01659083366394043
V1,172,1373,28810.685546875,1278.50830078125,0.0030111046507954597,0.01658916473388672
V1,172,1374,43074.1484375,1553.6497802734375,0.003010790329426527,0.016590923070907593
V1,172,1375,32780.07421875,1410.8389892578125,0.0030115379486232996,0.01659056544303894
V1,172,1376,39472.90234375,1385.173583984375,0.003011123277246952,0.016590118408203125
V1,173,1377,43574.90625,1637.1336669921875,0.003010482294484973,0.016590654850006104
V1,173,1378,46674.53125,1683.5604248046875,0.0030105733312666416,0.016588538885116577
V1,173,1379,42005.69921875,1596.6455078125,0.003009467152878642,0.01659005880355835
V1,173,1380,47052.13671875,1704.40966796875,0.0030121272429823875,0.01658916473388672
V1,173,1381,44575.9921875,1641.6002197265625,0.0030117772985249758,0.01658990979194641
V1,173,1382,44835.93359375,1666.4556884765625,0.003011242253705859,0.0165899395942688
V1,173,1383,43915.3984375,1632.2718505859375,0.0030110215302556753,0.01658770442008972
V1,173,1384,38000.953125,1511.0140380859375,0.0030062044970691204,0.016588449478149414
V1,174,1385,35476.75,1456.8516845703125,0.0030056266114115715,0.016588479280471802
V1,174,1386,37673.70703125,1495.2666015625,0.0030068387277424335,0.01658797264099121
V1,174,1387,34148.73828125,1446.376953125,0.0030071078799664974,0.016588956117630005
V1,174,1388,50373.76171875,1788.260986328125,0.0030092790257185698,0.01658797264099121
V1,174,1389,35186.26171875,1444.16796875,0.003009635489434004,0.016588866710662842
V1,174,1390,37769.06640625,1525.1239013671875,0.0030098906718194485,0.016588866710662842
V1,174,1391,36085.703125,1466.4381103515625,0.0030092159286141396,0.016588479280471802
V1,174,1392,36013.015625,1480.890380859375,0.003010524669662118,0.0165863037109375
V1,175,1393,18835.68359375,1030.7493896484375,0.0030092685483396053,0.01658809185028076
V1,175,1394,21844.904296875,1095.5810546875,0.003009723499417305,0.01658838987350464
V1,175,1395,23509.650390625,1159.9705810546875,0.0030101591255515814,0.016586393117904663
V1,175,1396,22609.99609375,1049.5390625,0.0030126527417451143,0.016588687896728516
V1,175,1397,21744.078125,1078.965087890625,0.0030136650893837214,0.016588300466537476
V1,175,1398,21579.26171875,1106.2373046875,0.003012456465512514,0.016587913036346436
V1,175,1399,21844.86328125,1114.0445556640625,0.003012122120708227,0.01658695936203003
V1,175,1400,14473.3232421875,936.46923828125,0.0030102073214948177,0.016585826873779297
V1,176,1401,29445.119140625,1296.47607421875,0.003009822918102145,0.016587495803833008
V1,176,1402,29211.0,1278.209228515625,0.0030103775206953287,0.01658731698989868
V1,176,1403,27468.94140625,1252.1492919921875,0.00300930836237967,0.01658719778060913
V1,176,1404,23286.4765625,1090.0625,0.003009592415764928,0.016585111618041992
V1,176,1405,27365.669921875,1244.6162109375,0.0030097556300461292,0.016584962606430054
V1,176,1406,30265.853515625,1315.128173828125,0.0030092736706137657,0.016586333513259888
V1,176,1407,28457.171875,1256.3985595703125,0.0030090021900832653,0.01658642292022705
V1,176,1408,23209.482421875,1166.0972900390625,0.0030080440919846296,0.0165863037109375
V1,177,1409,38724.93359375,1488.3734130859375,0.003008031053468585,0.01658615469932556
V1,177,1410,41891.70703125,1582.88427734375,0.0030080571305006742,0.016585826873779297
V1,177,1411,31192.626953125,1367.109130859375,0.0030071113724261522,0.016585558652877808
V1,177,1412,46671.0078125,1721.32470703125,0.003006227780133486,0.01658344268798828
V1,177,1413,43873.27734375,1604.0863037109375,0.003006892278790474,0.016585856676101685
V1,177,1414,34295.26171875,1422.7421875,0.003006030572578311,0.016585588455200195
V1,177,1415,34795.609375,1439.513671875,0.0030058850534260273,0.016585469245910645
V1,177,1416,37004.39453125,1488.027099609375,0.003004498779773712,0.016585350036621094
V1,178,1417,38458.4453125,1516.521240234375,0.0030044105369597673,0.016585230827331543
V1,178,1418,41396.2265625,1584.1298828125,0.0030040384735912085,0.01658499240875244
V1,178,1419,40200.8046875,1525.8533935546875,0.0030045057646930218,0.01658502221107483
V1,178,1420,42344.52734375,1578.77197265625,0.0030021227430552244,0.01658463478088379
V1,178,1421,44247.12109375,1633.664794921875,0.0030023702420294285,0.016584575176239014
V1,178,1422,37720.8984375,1486.9100341796875,0.0030026177410036325,0.016584455966949463
V1,178,1423,38103.46875,1498.80224609375,0.0030020875856280327,0.016583949327468872
V1,178,1424,41773.83984375,1626.3009033203125,0.0030031774658709764,0.016583681106567383
V1,179,1425,31712.201171875,1405.406005859375,0.003002481535077095,0.016583681106567383
V1,179,1426,33686.27734375,1428.0506591796875,0.003003229619935155,0.016584038734436035
V1,179,1427,33411.61328125,1433.787109375,0.0030020074918866158,0.016583412885665894
V1,179,1428,24799.671875,1259.0313720703125,0.00300032296217978,0.016584157943725586
V1,179,1429,30662.55859375,1371.95263671875,0.0030008694157004356,0.01658332347869873
V1,179,1430,32969.30859375,1424.973876953125,0.003000013530254364,0.016583114862442017
V1,179,1431,34350.296875,1455.613037109375,0.0029996903613209724,0.016583025455474854
V1,179,1432,31012.451171875,1367.1702880859375,0.0030002968851476908,0.01658320426940918
V1,180,1433,28370.04296875,1251.706787109375,0.0029994554352015257,0.016582638025283813
V1,180,1434,31556.04296875,1326.0625,0.0029992808122187853,0.01658281683921814
V1,180,1435,28916.798828125,1293.795166015625,0.003000328317284584,0.01658371090888977
V1,180,1436,30095.18359375,1335.34326171875,0.003000811208039522,0.01658320426940918
V1,180,1437,29390.154296875,1279.09326171875,0.0030006442684680223,0.01658231019973755
V1,180,1438,30030.314453125,1314.812255859375,0.0030010389164090157,0.016582190990447998
V1,180,1439,29613.2109375,1287.2332763671875,0.0030006100423634052,0.016581714153289795
V1,180,1440,28197.12109375,1249.249755859375,0.0029998638201504946,0.01658177375793457
V1,181,1441,44855.42578125,1639.5830078125,0.0029999047983437777,0.016581714153289795
V1,181,1442,41261.92578125,1588.7215576171875,0.002999225165694952,0.016581624746322632
V1,181,1443,41186.75390625,1560.4056396484375,0.0029984046705067158,0.01658332347869873
V1,181,1444,33433.859375,1430.9678955078125,0.003001081058755517,0.01658153533935547
V1,181,1445,44364.44921875,1635.631591796875,0.0030005662702023983,0.01658150553703308
V1,181,1446,41896.63671875,1577.0089111328125,0.0030006668530404568,0.01658138632774353
V1,181,1447,38966.4296875,1547.521484375,0.0029994479846209288,0.016580820083618164
V1,181,1448,49586.703125,1649.8651123046875,0.002999925287440419,0.016583919525146484
V1,182,1449,34968.01171875,1452.9073486328125,0.002999810501933098,0.016580551862716675
V1,182,1450,36796.6015625,1484.5191650390625,0.002999658929184079,0.01658087968826294
V1,182,1451,37820.90234375,1512.0894775390625,0.002999410731717944,0.0165804922580719
V1,182,1452,49751.3515625,1762.9866943359375,0.002999712247401476,0.016582489013671875
V1,182,1453,37001.26953125,1483.7794189453125,0.002999106654897332,0.01658046245574951
V1,182,1454,38298.43359375,1506.5931396484375,0.002998866606503725,0.01658010482788086
V1,182,1455,35652.2421875,1489.2454833984375,0.0029992505442351103,0.01658061146736145
V1,182,1456,38391.28515625,1512.67529296875,0.0029994116630405188,0.016582965850830078
V1,183,1457,31266.88671875,1373.9169921875,0.0029989827889949083,0.01657995581626892
V1,183,1458,39312.80859375,1543.1617431640625,0.0029993231873959303,0.016580402851104736
V1,183,1459,31237.173828125,1358.412109375,0.0029990472830832005,0.016581624746322632
V1,183,1460,28085.208984375,1286.45166015625,0.002998477080836892,0.01658034324645996
V1,183,1461,34205.1875,1438.632080078125,0.002998566720634699,0.016579359769821167
V1,183,1462,31855.50390625,1362.61474609375,0.0029981802217662334,0.016581237316131592
V1,183,1463,34089.92578125,1436.5023193359375,0.002998196519911289,0.016579151153564453
V1,183,1464,41003.51171875,1578.8951416015625,0.0029986323788762093,0.01657891273498535
V1,184,1465,39386.59375,1555.7501220703125,0.002998190000653267,0.016580939292907715
V1,184,1466,35862.375,1463.8482666015625,0.0029983597341924906,0.01657894253730774
V1,184,1467,35232.76953125,1464.313232421875,0.0029985380824655294,0.016578704118728638
V1,184,1468,28556.443359375,1302.929931640625,0.002994067966938019,0.01658010482788086
V1,184,1469,37990.47265625,1512.3155517578125,0.002994672628119588,0.016578078269958496
V1,184,1470,32930.23828125,1407.5654296875,0.0029939902015030384,0.01657983660697937
V1,184,1471,37985.63671875,1527.013916015625,0.0029946521390229464,0.01657813787460327
V1,184,1472,40726.2890625,1589.5721435546875,0.002993723377585411,0.016577959060668945
V1,185,1473,29946.337890625,1360.2003173828125,0.0029945403803139925,0.016579657793045044
V1,185,1474,29918.0078125,1313.716552734375,0.0029939941596239805,0.01657775044441223
V1,185,1475,33922.53125,1416.486572265625,0.002993681700900197,0.016579389572143555
V1,185,1476,41392.3828125,1584.3551025390625,0.0029972176998853683,0.01657891273498535
V1,185,1477,31180.54296875,1356.6549072265625,0.0029970065224915743,0.016578882932662964
V1,185,1478,33072.90234375,1406.209716796875,0.002996067050844431,0.016577035188674927
V1,185,1479,30752.814453125,1354.3541259765625,0.0029966644942760468,0.01657778024673462
V1,185,1480,31243.919921875,1360.338134765625,0.0029974207282066345,0.01657843589782715
V1,186,1481,32865.0546875,1401.4451904296875,0.0029976507648825645,0.016578733921051025
V1,186,1482,28154.7109375,1287.9822998046875,0.0029970204923301935,0.016577541828155518
V1,186,1483,32310.818359375,1409.7625732421875,0.002997097559273243,0.01657727360725403
V1,186,1484,33279.7109375,1450.10498046875,0.002998403273522854,0.016579389572143555
V1,186,1485,30561.419921875,1340.611083984375,0.002998150885105133,0.016578882932662964
V1,186,1486,33457.03125,1439.108642578125,0.002998275915160775,0.016576915979385376
V1,186,1487,27260.0703125,1280.6326904296875,0.0029975587967783213,0.016577929258346558
V1,186,1488,49300.76171875,1751.3114013671875,0.0029991925694048405,0.01657724380493164
V1,187,1489,35781.171875,1432.1851806640625,0.0029989981558173895,0.016577929258346558
V1,187,1490,38928.69921875,1518.4180908203125,0.00299820420332253,0.016575783491134644
V1,187,1491,39108.41015625,1531.29296875,0.0029977334197610617,0.016577839851379395
V1,187,1492,33539.78125,1450.6444091796875,0.00299577577970922,0.01657581329345703
V1,187,1493,38111.05078125,1487.5389404296875,0.0029956549406051636,0.016577541828155518
V1,187,1494,37990.640625,1542.010498046875,0.0029947985894978046,0.016577482223510742
V1,187,1495,36138.06640625,1422.7501220703125,0.0029950684402137995,0.016575217247009277
V1,187,1496,45739.84765625,1677.9254150390625,0.002994982525706291,0.016577482223510742
V1,188,1497,30951.181640625,1383.9515380859375,0.002995054004713893,0.01657542586326599
V1,188,1498,30849.501953125,1376.912841796875,0.0029945208225399256,0.01657620072364807
V1,188,1499,28901.3125,1327.5582275390625,0.002994127804413438,0.016576677560806274
V1,188,1500,33217.91015625,1417.8017578125,0.002990680281072855,0.01657414436340332
V1,188,1501,29713.076171875,1339.4710693359375,0.0029905582778155804,0.016576021909713745
V1,188,1502,30888.20703125,1375.559326171875,0.002990858629345894,0.016576945781707764
V1,188,1503,30156.201171875,1369.877197265625,0.002990961307659745,0.01657441258430481
V1,188,1504,32377.99609375,1436.4281005859375,0.002989037660881877,0.016575098037719727
V1,189,1505,33467.796875,1413.006103515625,0.002988892374560237,0.01657581329345703
V1,189,1506,34788.0,1405.4443359375,0.0029887710697948933,0.016573935747146606
V1,189,1507,38681.75,1502.85107421875,0.002988432999700308,0.01657530665397644
V1,189,1508,40191.6953125,1578.2744140625,0.002987657440826297,0.016574859619140625
V1,189,1509,32518.654296875,1391.46728515625,0.0029873561579734087,0.016575127840042114
V1,189,1510,38545.8125,1493.0078125,0.0029873650055378675,0.016573339700698853
V1,189,1511,36181.10546875,1442.9757080078125,0.0029874693136662245,0.016575098037719727
V1,189,1512,37311.54296875,1519.585205078125,0.0029872111044824123,0.01657581329345703
V1,190,1513,47113.390625,1656.6385498046875,0.0029871356673538685,0.016574859619140625
