state_id,trial_id,episode,task_id,action_index,pair,requirement,target_decision_time,next_decision_time,interval_duration_seconds,interval_reward_total,r_current_task,r_previous_tasks,r_other,base_reward_component,reliability_penalty_component_signed,reward_sum_matches_existing_q_h1,next_effective_mask_size,next_action_q_spread,next_action_q_weighted_std,discount_term,next_q_expectation,bootstrap_term,y_full,y_current,y_no_history,y_centered_placeholder,q_h1_existing,next_state_snapshot_digest,counterfactual_training_used,q_h20,q_h50
trial_003_ep1_task036,3,1,36,4,"(1, 6)",0.99,80.85681748907234,87.14513811618677,6.28832062711443,77.774374729459,77.774374729459,0.0,0.0,77.774374729459,-0.0,True,28,0.0069084167480468,0.0017746122570534,0.515539835064615,36.86576951709428,19.005772736372894,96.78014746583187,96.78014746583187,96.78014746583187,,77.774374729459,1d270d4f711c284678fd41608c1ee6cf3959371b85ff4c25b90b3e6e53314ab0,False,608.0952602171894,671.6549311334179
trial_003_ep1_task036,3,1,36,5,"(1, 7)",0.99,80.85681748907234,87.14513811618677,6.28832062711443,84.79418050576531,84.79418050576531,0.0,0.0,84.79418050576531,-0.0,True,28,0.0069084167480468,0.0017746122570534,0.515539835064615,36.86576951709428,19.005772736372894,103.7999532421382,103.7999532421382,103.7999532421382,,84.79418050576531,1d270d4f711c284678fd41608c1ee6cf3959371b85ff4c25b90b3e6e53314ab0,False,615.1150659934958,678.6747369097243
trial_003_ep1_task036,3,1,36,6,"(1, 8)",0.99,80.85681748907234,87.14513811618677,6.28832062711443,81.51637362571904,81.51637362571904,0.0,0.0,81.51637362571904,-0.0,True,28,0.0069084167480468,0.0017746122570534,0.515539835064615,36.86576951709428,19.005772736372894,100.52214636209192,100.52214636209192,100.52214636209192,,81.51637362571904,1d270d4f711c284678fd41608c1ee6cf3959371b85ff4c25b90b3e6e53314ab0,False,611.8372591134495,675.396930029678
trial_003_ep1_task036,3,1,36,7,"(2, 3)",0.99,80.85681748907234,87.14513811618677,6.28832062711443,61.45836994285929,61.45836994285929,0.0,0.0,61.45836994285929,-0.0,True,28,0.0069084167480468,0.0017746122570534,0.515539835064615,36.86576951709428,19.005772736372894,80.46414267923218,80.46414267923218,80.46414267923218,,61.45836994285929,1d270d4f711c284678fd41608c1ee6cf3959371b85ff4c25b90b3e6e53314ab0,False,591.7792554305897,655.3389263468182
trial_003_ep1_task036,3,1,36,8,"(2, 4)",0.99,80.85681748907234,87.14513811618677,6.28832062711443,72.77112205975357,72.77112205975357,0.0,0.0,72.77112205975357,-0.0,True,28,0.0069084167480468,0.0017746122570534,0.515539835064615,36.86576951709428,19.005772736372894,91.77689479612646,91.77689479612646,91.77689479612646,,72.77112205975357,1d270d4f711c284678fd41608c1ee6cf3959371b85ff4c25b90b3e6e53314ab0,False,603.0920075474841,666.6516784637125
trial_003_ep1_task036,3,1,36,9,"(2, 5)",0.99,80.85681748907234,87.14513811618677,6.28832062711443,64.45266675045256,64.45266675045256,0.0,0.0,64.45266675045256,-0.0,True,28,0.0069084167480468,0.0017746122570534,0.515539835064615,36.86576951709428,19.005772736372894,83.45843948682545,83.45843948682545,83.45843948682545,,64.45266675045256,1d270d4f711c284678fd41608c1ee6cf3959371b85ff4c25b90b3e6e53314ab0,False,594.773552238183,658.3332231544115
trial_003_ep1_task036,3,1,36,10,"(2, 6)",0.99,80.85681748907234,87.14513811618677,6.28832062711443,77.774374729459,77.774374729459,0.0,0.0,77.774374729459,-0.0,True,28,0.0069084167480468,0.0017746122570534,0.515539835064615,36.86576951709428,19.005772736372894,96.78014746583187,96.78014746583187,96.78014746583187,,77.774374729459,1d270d4f711c284678fd41608c1ee6cf3959371b85ff4c25b90b3e6e53314ab0,False,608.0952602171894,671.6549311334179
trial_003_ep1_task036,3,1,36,11,"(2, 7)",0.99,80.85681748907234,87.14513811618677,6.28832062711443,84.79418050576531,84.79418050576531,0.0,0.0,84.79418050576531,-0.0,True,28,0.0069084167480468,0.0017746122570534,0.515539835064615,36.86576951709428,19.005772736372894,103.7999532421382,103.7999532421382,103.7999532421382,,84.79418050576531,1d270d4f711c284678fd41608c1ee6cf3959371b85ff4c25b90b3e6e53314ab0,False,615.1150659934958,678.6747369097243
trial_003_ep1_task036,3,1,36,12,"(2, 8)",0.99,80.85681748907234,87.14513811618677,6.28832062711443,81.51637362571904,81.51637362571904,0.0,0.0,81.51637362571904,-0.0,True,28,0.0069084167480468,0.0017746122570534,0.515539835064615,36.86576951709428,19.005772736372894,100.52214636209192,100.52214636209192,100.52214636209192,,81.51637362571904,1d270d4f711c284678fd41608c1ee6cf3959371b85ff4c25b90b3e6e53314ab0,False,611.8372591134495,675.396930029678
trial_003_ep1_task036,3,1,36,13,"(3, 4)",0.99,80.85681748907234,87.14513811618677,6.28832062711443,72.77112205975357,72.77112205975357,0.0,0.0,72.77112205975357,-0.0,True,28,0.0069084167480468,0.0017746122570534,0.515539835064615,36.86576951709428,19.005772736372894,91.77689479612646,91.77689479612646,91.77689479612646,,72.77112205975357,1d270d4f711c284678fd41608c1ee6cf3959371b85ff4c25b90b3e6e53314ab0,False,603.0920075474841,666.6516784637125
trial_003_ep1_task036,3,1,36,14,"(3, 5)",0.99,80.85681748907234,87.14513811618677,6.28832062711443,64.45266675045256,64.45266675045256,0.0,0.0,64.45266675045256,-0.0,True,28,0.0069084167480468,0.0017746122570534,0.515539835064615,36.86576951709428,19.005772736372894,83.45843948682545,83.45843948682545,83.45843948682545,,64.45266675045256,1d270d4f711c284678fd41608c1ee6cf3959371b85ff4c25b90b3e6e53314ab0,False,594.773552238183,658.3332231544115
trial_003_ep1_task036,3,1,36,15,"(3, 6)",0.99,80.85681748907234,87.14513811618677,6.28832062711443,77.774374729459,77.774374729459,0.0,0.0,77.774374729459,-0.0,True,28,0.0069084167480468,0.0017746122570534,0.515539835064615,36.86576951709428,19.005772736372894,96.78014746583187,96.78014746583187,96.78014746583187,,77.774374729459,1d270d4f711c284678fd41608c1ee6cf3959371b85ff4c25b90b3e6e53314ab0,False,608.0952602171894,671.6549311334179
trial_003_ep1_task036,3,1,36,16,"(3, 7)",0.99,80.85681748907234,87.14513811618677,6.28832062711443,84.79418050576531,84.79418050576531,0.0,0.0,84.79418050576531,-0.0,True,28,0.0069084167480468,0.0017746122570534,0.515539835064615,36.86576951709428,19.005772736372894,103.7999532421382,103.7999532421382,103.7999532421382,,84.79418050576531,1d270d4f711c284678fd41608c1ee6cf3959371b85ff4c25b90b3e6e53314ab0,False,615.1150659934958,678.6747369097243
trial_003_ep1_task036,3,1,36,17,"(3, 8)",0.99,80.85681748907234,87.14513811618677,6.28832062711443,81.51637362571904,81.51637362571904,0.0,0.0,81.51637362571904,-0.0,True,28,0.0069084167480468,0.0017746122570534,0.515539835064615,36.86576951709428,19.005772736372894,100.52214636209192,100.52214636209192,100.52214636209192,,81.51637362571904,1d270d4f711c284678fd41608c1ee6cf3959371b85ff4c25b90b3e6e53314ab0,False,611.8372591134495,675.396930029678
trial_003_ep1_task036,3,1,36,18,"(4, 5)",0.99,80.85681748907234,87.14513811618677,6.28832062711443,72.77112205975357,72.77112205975357,0.0,0.0,72.77112205975357,-0.0,True,28,0.0069084167480468,0.0017746122570534,0.515539835064615,36.86576951709428,19.005772736372894,91.77689479612646,91.77689479612646,91.77689479612646,,72.77112205975357,1d270d4f711c284678fd41608c1ee6cf3959371b85ff4c25b90b3e6e53314ab0,False,603.0920075474841,666.6516784637125
trial_003_ep1_task036,3,1,36,19,"(4, 6)",0.99,80.85681748907234,87.14513811618677,6.28832062711443,77.774374729459,77.774374729459,0.0,0.0,77.774374729459,-0.0,True,28,0.0069084167480468,0.0017746122570534,0.515539835064615,36.86576951709428,19.005772736372894,96.78014746583187,96.78014746583187,96.78014746583187,,77.774374729459,1d270d4f711c284678fd41608c1ee6cf3959371b85ff4c25b90b3e6e53314ab0,False,608.0952602171894,671.6549311334179
trial_003_ep1_task036,3,1,36,20,"(4, 7)",0.99,80.85681748907234,87.14513811618677,6.28832062711443,84.79418050576531,84.79418050576531,0.0,0.0,84.79418050576531,-0.0,True,28,0.0069084167480468,0.0017746122570534,0.515539835064615,36.86576951709428,19.005772736372894,103.7999532421382,103.7999532421382,103.7999532421382,,84.79418050576531,1d270d4f711c284678fd41608c1ee6cf3959371b85ff4c25b90b3e6e53314ab0,False,615.1150659934958,678.6747369097243
trial_003_ep1_task036,3,1,36,21,"(4, 8)",0.99,80.85681748907234,87.14513811618677,6.28832062711443,81.51637362571904,81.51637362571904,0.0,0.0,81.51637362571904,-0.0,True,28,0.0069084167480468,0.0017746122570534,0.515539835064615,36.86576951709428,19.005772736372894,100.52214636209192,100.52214636209192,100.52214636209192,,81.51637362571904,1d270d4f711c284678fd41608c1ee6cf3959371b85ff4c25b90b3e6e53314ab0,False,611.8372591134495,675.396930029678
trial_003_ep1_task036,3,1,36,22,"(5, 6)",0.99,80.85681748907234,87.14513811618677,6.28832062711443,77.774374729459,77.774374729459,0.0,0.0,77.774374729459,-0.0,True,28,0.0069084167480468,0.0017746122570534,0.515539835064615,36.86576951709428,19.005772736372894,96.78014746583187,96.78014746583187,96.78014746583187,,77.774374729459,1d270d4f711c284678fd41608c1ee6cf3959371b85ff4c25b90b3e6e53314ab0,False,608.0952602171894,671.6549311334179
trial_003_ep1_task036,3,1,36,23,"(5, 7)",0.99,80.85681748907234,87.14513811618677,6.28832062711443,84.79418050576531,84.79418050576531,0.0,0.0,84.79418050576531,-0.0,True,28,0.0069084167480468,0.0017746122570534,0.515539835064615,36.86576951709428,19.005772736372894,103.7999532421382,103.7999532421382,103.7999532421382,,84.79418050576531,1d270d4f711c284678fd41608c1ee6cf3959371b85ff4c25b90b3e6e53314ab0,False,615.1150659934958,678.6747369097243
trial_003_ep1_task036,3,1,36,24,"(5, 8)",0.99,80.85681748907234,87.14513811618677,6.28832062711443,81.51637362571904,81.51637362571904,0.0,0.0,81.51637362571904,-0.0,True,28,0.0069084167480468,0.0017746122570534,0.515539835064615,36.86576951709428,19.005772736372894,100.52214636209192,100.52214636209192,100.52214636209192,,81.51637362571904,1d270d4f711c284678fd41608c1ee6cf3959371b85ff4c25b90b3e6e53314ab0,False,611.8372591134495,675.396930029678
trial_003_ep1_task036,3,1,36,25,"(6, 7)",0.99,80.85681748907234,87.14513811618677,6.28832062711443,84.79418050576531,84.79418050576531,0.0,0.0,84.79418050576531,-0.0,True,28,0.0069084167480468,0.0017746122570534,0.515539835064615,36.86576951709428,19.005772736372894,103.7999532421382,103.7999532421382,103.7999532421382,,84.79418050576531,1d270d4f711c284678fd41608c1ee6cf3959371b85ff4c25b90b3e6e53314ab0,False,615.1150659934958,678.6747369097243
trial_003_ep1_task036,3,1,36,26,"(6, 8)",0.99,80.85681748907234,87.14513811618677,6.28832062711443,81.51637362571904,81.51637362571904,0.0,0.0,81.51637362571904,-0.0,True,28,0.0069084167480468,0.0017746122570534,0.515539835064615,36.86576951709428,19.005772736372894,100.52214636209192,100.52214636209192,100.52214636209192,,81.51637362571904,1d270d4f711c284678fd41608c1ee6cf3959371b85ff4c25b90b3e6e53314ab0,False,611.8372591134495,675.396930029678
trial_003_ep1_task036,3,1,36,27,"(7, 8)",0.99,80.85681748907234,87.14513811618677,6.28832062711443,84.79418050576531,84.79418050576531,0.0,0.0,84.79418050576531,-0.0,True,28,0.0069084167480468,0.0017746122570534,0.515539835064615,36.86576951709428,19.005772736372894,103.7999532421382,103.7999532421382,103.7999532421382,,84.79418050576531,1d270d4f711c284678fd41608c1ee6cf3959371b85ff4c25b90b3e6e53314ab0,False,615.1150659934958,678.6747369097243
trial_003_ep1_task037,3,1,37,0,"(1, 2)",0.999,87.14513811618677,87.58805452573587,0.4429164095490989,0.0,0.0,0.0,0.0,0.0,-0.0,True,28,0.0061264038085937,0.0016534413616219,0.954406210200816,36.86600842442075,35.185147385582766,35.185147385582766,35.185147385582766,35.185147385582766,,0.0,0f6a139f304c19827b72e1fda8474d680e861b385c49f1090ee849a40e1a8628,False,576.9692530304561,647.591109604043
trial_003_ep1_task037,3,1,37,1,"(1, 3)",0.999,87.14513811618677,87.58805452573587,0.4429164095490989,0.0,0.0,0.0,0.0,0.0,-0.0,True,28,0.0066566467285156,0.0016747851555693,0.954406210200816,36.86595715939328,35.18509845792219,35.18509845792219,35.18509845792219,35.18509845792219,,0.0,ad3e9fa840c63d981b8815a620449cbc34983f91580b8e680728ee9fa2dd3158,False,571.2579112054955,641.8797677790824
trial_003_ep1_task037,3,1,37,2,"(1, 4)",0.999,87.14513811618677,87.58805452573587,0.4429164095490989,0.0,0.0,0.0,0.0,0.0,-0.0,True,28,0.0066566467285156,0.0016798730161886,0.954406210200816,36.8660076628146,35.18514665870113,35.18514665870113,35.18514665870113,35.18514665870113,,0.0,8e6c8ebf32f1a90814e6bdf41ead15cead09247d1089691fe96c53f291bd9dac,False,589.2454283197005,659.8672848932874
trial_003_ep1_task037,3,1,37,3,"(1, 5)",0.999,87.14513811618677,87.58805452573587,0.4429164095490989,0.0,0.0,0.0,0.0,0.0,-0.0,True,28,0.0066566467285156,0.0016747851555693,0.954406210200816,36.86595715939328,35.18509845792219,35.18509845792219,35.18509845792219,35.18509845792219,,0.0,69bb537b6d69d5031969b07768560b14ded01e26ab67c85a59155212dd8f7f97,False,565.9188908567692,636.5407474303561
trial_003_ep1_task037,3,1,37,4,"(1, 6)",0.999,87.14513811618677,87.58805452573587,0.4429164095490989,0.0,0.0,0.0,0.0,0.0,-0.0,True,28,0.0066566467285156,0.0015982954318802,0.954406210200816,36.86605380643137,35.18519069845553,35.18519069845553,35.18519069845553,35.18519069845553,,0.0,d45ee4cbc3bc54e669aea3c83e613c7131d19e5ccc5514bd5f598e65bb30f97a,False,587.519556192527,658.141412766114
trial_003_ep1_task037,3,1,37,5,"(1, 7)",0.999,87.14513811618677,87.58805452573587,0.4429164095490989,0.0,0.0,0.0,0.0,0.0,-0.0,True,28,0.0066680908203125,0.0016795798923604,0.954406210200816,36.8659812555275,35.185121455422326,35.185121455422326,35.185121455422326,35.185121455422326,,0.0,6756b70ce41e507d1a8af79e0c1e6b3170dcf9c5a44d0d2ed04b6c354e794ffe,False,600.1942076941729,670.8160642677598
trial_003_ep1_task037,3,1,37,6,"(1, 8)",0.999,87.14513811618677,87.58805452573587,0.4429164095490989,0.0,0.0,0.0,0.0,0.0,-0.0,True,28,0.0066566467285156,0.0016237911692895,0.954406210200816,36.86604774173773,35.18518491027425,35.18518491027425,35.18518491027425,35.18518491027425,,0.0,5885d9333eda6707999be2913f662ad68714f02d9ddf9de4d1205e3e322141a2,False,585.9980833257023,656.6199398992892
trial_003_ep1_task037,3,1,37,7,"(2, 3)",0.999,87.14513811618677,87.58805452573587,0.4429164095490989,0.0,0.0,0.0,0.0,0.0,-0.0,True,28,0.0061264038085937,0.0016534413616219,0.954406210200816,36.86600842442075,35.185147385582766,35.185147385582766,35.185147385582766,35.185147385582766,,0.0,7070015a75ef5c293cbee32afa68f9ff94fecc59681afb2f5cfd7d6a9d2f8f74,False,576.9692530304561,647.591109604043
trial_003_ep1_task037,3,1,37,8,"(2, 4)",0.999,87.14513811618677,87.58805452573587,0.4429164095490989,0.0,0.0,0.0,0.0,0.0,-0.0,True,28,0.0061264038085937,0.0016544963921038,0.954406210200816,36.86605218768191,35.185189153511,35.185189153511,35.185189153511,35.185189153511,,0.0,0f78369af01fa2d7d4ccc9b3ae372461f43f37185ffbcfdaadb59bb54632992f,False,589.2454283197005,659.8672848932874
trial_003_ep1_task037,3,1,37,9,"(2, 5)",0.999,87.14513811618677,87.58805452573587,0.4429164095490989,0.0,0.0,0.0,0.0,0.0,-0.0,True,28,0.0061264038085937,0.0016534413616219,0.954406210200816,36.86600842442075,35.185147385582766,35.185147385582766,35.185147385582766,35.185147385582766,,0.0,b2ade40dcc59aa6a998dc2a0a74cf1d6d167e1ee3e979a1e27f3ea1f2afee5b2,False,576.9692530304561,647.591109604043
trial_003_ep1_task037,3,1,37,10,"(2, 6)",0.999,87.14513811618677,87.58805452573587,0.4429164095490989,0.0,0.0,0.0,0.0,0.0,-0.0,True,28,0.0061264038085937,0.0015681261777963,0.954406210200816,36.86609779126989,35.185232677858565,35.185232677858565,35.185232677858565,35.185232677858565,,0.0,7f1b7478d3efe25d15d90d73907b6ec215c696aab47d0b17a85177b1e33b0cfc,False,587.519556192527,658.141412766114
trial_003_ep1_task037,3,1,37,11,"(2, 7)",0.999,87.14513811618677,87.58805452573587,0.4429164095490989,0.0,0.0,0.0,0.0,0.0,-0.0,True,28,0.0061378479003906,0.0016554053585068,0.954406210200816,36.86603166034774,35.18516956209578,35.18516956209578,35.18516956209578,35.18516956209578,,0.0,34681137600cd03b82db3280adf2fb08e9bb2e07c36a17c479ea7571521ce782,False,600.1942076941729,670.8160642677598
trial_003_ep1_task037,3,1,37,12,"(2, 8)",0.999,87.14513811618677,87.58805452573587,0.4429164095490989,0.0,0.0,0.0,0.0,0.0,-0.0,True,28,0.0061264038085937,0.0015927478827701,0.954406210200816,36.866095941910494,35.18523091281848,35.18523091281848,35.18523091281848,35.18523091281848,,0.0,09fb82df0ff4cf3b3e5419b186e85f548e7732acc29c04ca909e7aa5a4bfa34d,False,585.9980833257023,656.6199398992892
trial_003_ep1_task037,3,1,37,13,"(3, 4)",0.999,87.14513811618677,87.58805452573587,0.4429164095490989,0.0,0.0,0.0,0.0,0.0,-0.0,True,28,0.0066566467285156,0.0016798730161886,0.954406210200816,36.8660076628146,35.18514665870113,35.18514665870113,35.18514665870113,35.18514665870113,,0.0,b1d428681892a30b7e8afbe1ff3d67adf17e1219b429bb3a3f90e66a0d116f52,False,589.2454283197005,659.8672848932874
trial_003_ep1_task037,3,1,37,14,"(3, 5)",0.999,87.14513811618677,87.58805452573587,0.4429164095490989,0.0,0.0,0.0,0.0,0.0,-0.0,True,28,0.0066566467285156,0.0016747851555693,0.954406210200816,36.86595715939328,35.18509845792219,35.18509845792219,35.18509845792219,35.18509845792219,,0.0,ab24fb9b47e5b626628eb6ec0a2a94dcc8c777e646123594ff035726ebc7f523,False,571.2579112054955,641.8797677790824
trial_003_ep1_task037,3,1,37,15,"(3, 6)",0.999,87.14513811618677,87.58805452573587,0.4429164095490989,0.0,0.0,0.0,0.0,0.0,-0.0,True,28,0.0066566467285156,0.0015982954318802,0.954406210200816,36.86605380643137,35.18519069845553,35.18519069845553,35.18519069845553,35.18519069845553,,0.0,70cfefc961ba242e6b87a4c8e82dd0a1b298aae1ed5b59995d81963da3af07e2,False,587.519556192527,658.141412766114
trial_003_ep1_task037,3,1,37,16,"(3, 7)",0.999,87.14513811618677,87.58805452573587,0.4429164095490989,0.0,0.0,0.0,0.0,0.0,-0.0,True,28,0.0066680908203125,0.0016795798923604,0.954406210200816,36.8659812555275,35.185121455422326,35.185121455422326,35.185121455422326,35.185121455422326,,0.0,fbec2177122243b12fce1c943145ca2c1c739bea29c2a1199f850f49497a7ea3,False,600.1942076941729,670.8160642677598
trial_003_ep1_task037,3,1,37,17,"(3, 8)",0.999,87.14513811618677,87.58805452573587,0.4429164095490989,0.0,0.0,0.0,0.0,0.0,-0.0,True,28,0.0066566467285156,0.0016237911692895,0.954406210200816,36.86604774173773,35.18518491027425,35.18518491027425,35.18518491027425,35.18518491027425,,0.0,18be30080501573b358ea1370ef47daccfede60e197f0d213a8c576b8de22907,False,585.9980833257023,656.6199398992892
trial_003_ep1_task037,3,1,37,18,"(4, 5)",0.999,87.14513811618677,87.58805452573587,0.4429164095490989,0.0,0.0,0.0,0.0,0.0,-0.0,True,28,0.0066566467285156,0.0016798730161886,0.954406210200816,36.8660076628146,35.18514665870113,35.18514665870113,35.18514665870113,35.18514665870113,,0.0,0ca400b77bb1aa2b195a462262a84bbe6139b41c99eda67ceeeff9aabf998230,False,589.2454283197005,659.8672848932874
trial_003_ep1_task037,3,1,37,19,"(4, 6)",0.999,87.14513811618677,87.58805452573587,0.4429164095490989,0.0,0.0,0.0,0.0,0.0,-0.0,True,28,0.0066566467285156,0.0016066922132884,0.954406210200816,36.86608579861892,35.18522123199801,35.18522123199801,35.18522123199801,35.18522123199801,,0.0,e47137070257cfee9a03d9ec1ce220408a88f1d0741d917450486b75d645fb3d,False,589.2454283197005,659.8672848932874
trial_003_ep1_task037,3,1,37,20,"(4, 7)",0.999,87.14513811618677,87.58805452573587,0.4429164095490989,0.0,0.0,0.0,0.0,0.0,-0.0,True,28,0.0066680908203125,0.0016814143980964,0.954406210200816,36.866023976044495,35.185162228149046,35.185162228149046,35.185162228149046,35.185162228149046,,0.0,95057c9f2483e9a83c4d2ad6472ef8227f1e1c45c2661996fc4ed3bc9b80699b,False,600.1942076941729,670.8160642677598
trial_003_ep1_task037,3,1,37,21,"(4, 8)",0.999,87.14513811618677,87.58805452573587,0.4429164095490989,0.0,0.0,0.0,0.0,0.0,-0.0,True,28,0.0066566467285156,0.0016187217981566,0.954406210200816,36.86608930427452,35.18522457781748,35.18522457781748,35.18522457781748,35.18522457781748,,0.0,410eb71411e8592d1f78fdd16b02ec2db43fa7a51f56474bc2205e8057b389e0,False,589.2454283197005,659.8672848932874
trial_003_ep1_task037,3,1,37,22,"(5, 6)",0.999,87.14513811618677,87.58805452573587,0.4429164095490989,0.0,0.0,0.0,0.0,0.0,-0.0,True,28,0.0066566467285156,0.0015982954318802,0.954406210200816,36.86605380643137,35.18519069845553,35.18519069845553,35.18519069845553,35.18519069845553,,0.0,33f3f86a9d5cbc7de17af3c750bcfe2104286ca4fc3dc76bbd55cc60e28d460e,False,587.519556192527,658.141412766114
trial_003_ep1_task037,3,1,37,23,"(5, 7)",0.999,87.14513811618677,87.58805452573587,0.4429164095490989,0.0,0.0,0.0,0.0,0.0,-0.0,True,28,0.0066680908203125,0.0016795798923604,0.954406210200816,36.8659812555275,35.185121455422326,35.185121455422326,35.185121455422326,35.185121455422326,,0.0,00e8c350d4244b71a6b6c783f250662d1832f4335713084f93f3d859e967c265,False,600.1942076941729,670.8160642677598
trial_003_ep1_task037,3,1,37,24,"(5, 8)",0.999,87.14513811618677,87.58805452573587,0.4429164095490989,0.0,0.0,0.0,0.0,0.0,-0.0,True,28,0.0066566467285156,0.0016237911692895,0.954406210200816,36.86604774173773,35.18518491027425,35.18518491027425,35.18518491027425,35.18518491027425,,0.0,3a07a6f86d2e4e42cf970ac4331883ba51edfbb6658d90facdf5c855c9a5893c,False,585.9980833257023,656.6199398992892
trial_003_ep1_task037,3,1,37,25,"(6, 7)",0.999,87.14513811618677,87.58805452573587,0.4429164095490989,0.0,0.0,0.0,0.0,0.0,-0.0,True,28,0.0066680908203125,0.0016058341545919,0.954406210200816,36.8660662087613,35.18520253531624,35.18520253531624,35.18520253531624,35.18520253531624,,0.0,6986a975c626c4411988f934dae8028e2dd06816bc6ff8ee241107a64d846484,False,600.1942076941729,670.8160642677598
trial_003_ep1_task037,3,1,37,26,"(6, 8)",0.999,87.14513811618677,87.58805452573587,0.4429164095490989,0.0,0.0,0.0,0.0,0.0,-0.0,True,28,0.0066566467285156,0.0016055364965063,0.954406210200816,36.866100842493736,35.18523558996556,35.18523558996556,35.18523558996556,35.18523558996556,,0.0,57751f2f38832099bc266a20d12cdc6219292a9e14c345747aa982fc989902b0,False,587.519556192527,658.141412766114
trial_003_ep1_task037,3,1,37,27,"(7, 8)",0.999,87.14513811618677,87.58805452573587,0.4429164095490989,0.0,0.0,0.0,0.0,0.0,-0.0,True,28,0.0066680908203125,0.0016273774793163,0.954406210200816,36.86606134201525,35.185197890463584,35.185197890463584,35.185197890463584,35.185197890463584,,0.0,4d451ea71d7919c411ba6cc9607c67929402e41b5eba0e8fd021d5a56529c4df,False,600.1942076941729,670.8160642677598
trial_003_ep1_task038,3,1,38,0,"(1, 2)",0.99,87.58805452573587,90.45485792404703,2.8668033983111627,179.8507875620562,61.39661347410996,118.45417408794628,0.0,179.8507875620562,-0.0,True,3,0.000885009765625,0.0003979107652152,0.7393026630250611,36.86715934605817,27.25598908271008,207.10677664476628,88.65260255682003,88.65260255682001,,179.8507875620562,42c73d166fefcc86e24afcbda24c9081b216509ea51d428c92602b375c12013d,False,631.7768480690709,710.8059577358252
trial_003_ep1_task038,3,1,38,1,"(1, 3)",0.99,87.58805452573587,90.45485792404703,2.8668033983111627,178.99107852877978,60.536904440833496,118.45417408794628,0.0,178.99107852877978,-0.0,True,3,0.000885009765625,0.0003979107652152,0.7393026630250611,36.86715934605817,27.25598908271008,206.24706761148985,87.79289352354357,87.79289352354358,,178.99107852877978,42c73d166fefcc86e24afcbda24c9081b216509ea51d428c92602b375c12013d,False,630.9171390357944,709.9462487025488
trial_003_ep1_task038,3,1,38,2,"(1, 4)",0.99,87.58805452573587,90.45485792404703,2.8668033983111627,191.20477041592096,72.75059632797468,118.45417408794628,0.0,191.20477041592096,-0.0,True,3,0.000885009765625,0.0003979107652152,0.7393026630250611,36.86715934605817,27.25598908271008,218.46075949863103,100.00658541068476,100.00658541068476,,191.20477041592096,42c73d166fefcc86e24afcbda24c9081b216509ea51d428c92602b375c12013d,False,643.1308309229356,722.1599405896901
trial_003_ep1_task038,3,1,38,3,"(1, 5)",0.99,87.58805452573587,90.45485792404703,2.8668033983111627,180.1982144136265,61.744040325680274,118.45417408794628,0.0,180.1982144136265,-0.0,True,3,0.000885009765625,0.0003979107652152,0.7393026630250611,36.86715934605817,27.25598908271008,207.45420349633665,89.00002940839035,89.00002940839035,,180.1982144136265,42c73d166fefcc86e24afcbda24c9081b216509ea51d428c92602b375c12013d,False,632.1242749206413,711.1533845873956
trial_003_ep1_task038,3,1,38,4,"(1, 6)",0.99,87.58805452573587,90.45485792404703,2.8668033983111627,194.8344526730436,76.38027858509726,118.45417408794628,0.0,194.8344526730436,-0.0,True,3,0.000885009765625,0.0003979107652152,0.7393026630250611,36.86715934605817,27.25598908271008,222.0904417557536,103.63626766780732,103.63626766780732,,194.8344526730436,42c73d166fefcc86e24afcbda24c9081b216509ea51d428c92602b375c12013d,False,646.7605131800582,725.7896228468127
trial_003_ep1_task038,3,1,38,5,"(1, 7)",0.99,87.58805452573587,90.45485792404703,2.8668033983111627,202.7910820704304,84.33690798248412,118.45417408794628,0.0,202.7910820704304,-0.0,True,3,0.000885009765625,0.0003979107652152,0.7393026630250611,36.86715934605817,27.25598908271008,230.04707115314045,111.5928970651942,111.59289706519418,,202.7910820704304,42c73d166fefcc86e24afcbda24c9081b216509ea51d428c92602b375c12013d,False,654.7171425774451,733.7462522441996
trial_003_ep1_task038,3,1,38,6,"(1, 8)",0.99,87.58805452573587,90.45485792404703,2.8668033983111627,197.3814820686946,78.92730798074834,118.45417408794628,0.0,197.3814820686946,-0.0,True,3,0.000885009765625,0.0003979107652152,0.7393026630250611,36.86715934605817,27.25598908271008,224.63747115140467,106.1832970634584,106.1832970634584,,197.3814820686946,42c73d166fefcc86e24afcbda24c9081b216509ea51d428c92602b375c12013d,False,649.3075425757092,728.3366522424636
trial_003_ep1_task038,3,1,38,7,"(2, 3)",0.99,87.58805452573587,90.45485792404703,2.8668033983111627,179.8507875620562,61.39661347410996,118.45417408794628,0.0,179.8507875620562,-0.0,True,3,0.000885009765625,0.0003979107652152,0.7393026630250611,36.86715934605817,27.25598908271008,207.10677664476628,88.65260255682003,88.65260255682001,,179.8507875620562,42c73d166fefcc86e24afcbda24c9081b216509ea51d428c92602b375c12013d,False,631.7768480690709,710.8059577358252
